                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    285,                 0.4537,                0.38132,                0.89004,                 0.8561,                0.71042,                0.77936,                0.59989,                0.90333,                0.95613,                 1.1873,              0.0071884,              0.0071884,              0.0071884
                    286,                0.51571,                0.43676,                0.89189,                0.85301,                0.70149,                 0.7629,                0.59385,                0.92974,                 1.0087,                 1.2088,              0.0071785,              0.0071785,              0.0071785
                    287,                0.48469,                0.41716,                0.87653,                0.84414,                0.79104,                0.84609,                0.65086,                0.86785,                0.82394,                 1.1456,              0.0071686,              0.0071686,              0.0071686
                    288,                0.43739,                0.39039,                0.89779,                0.87207,                0.81404,                0.86854,                0.67214,                0.86137,                 0.7973,                  1.137,              0.0071587,              0.0071587,              0.0071587
                    289,                0.53716,                0.42348,                0.94223,                0.88808,                0.80597,                0.87151,                0.65765,                0.86867,                0.81228,                 1.1221,              0.0071488,              0.0071488,              0.0071488
                    290,                0.44897,                0.38968,                0.83704,                0.90248,                0.74627,                0.86442,                0.63224,                0.88433,                0.85458,                  1.136,              0.0071389,              0.0071389,              0.0071389
                    291,                0.52752,                0.49847,                0.90583,                0.88685,                0.76119,                0.85885,                0.63865,                0.89707,                0.89133,                   1.14,               0.007129,               0.007129,               0.007129
                    292,                0.42558,                0.40225,                0.91105,                0.85002,                0.74627,                 0.8374,                0.62388,                0.92498,                0.95049,                 1.1522,              0.0071191,              0.0071191,              0.0071191
                    293,                 0.4898,                0.40836,                0.90026,                0.83294,                0.76119,                0.82043,                0.59915,                0.98071,                0.93518,                 1.1774,              0.0071092,              0.0071092,              0.0071092
                    294,                0.47153,                0.40013,                0.91766,                 0.9108,                0.76119,                0.82671,                0.66716,                0.84077,                0.86635,                 1.1212,              0.0070993,              0.0070993,              0.0070993
                    295,                0.47755,                0.39192,                0.89558,                0.84262,                0.74627,                0.79461,                0.63129,                0.83302,                0.98906,                 1.1381,              0.0070894,              0.0070894,              0.0070894
                    296,                0.53541,                0.50066,                0.94491,                0.83946,                0.70149,                 0.7988,                0.63147,                0.83702,                0.97129,                 1.1463,              0.0070795,              0.0070795,              0.0070795
                    297,                0.46272,                 0.3895,                0.90344,                 0.8263,                0.71008,                0.76532,                0.60342,                0.82728,                 1.0069,                 1.1514,              0.0070696,              0.0070696,              0.0070696
                    298,                0.48643,                0.44812,                0.93693,                0.85732,                0.77612,                0.83126,                0.64233,                0.81913,                0.92924,                 1.1096,              0.0070597,              0.0070597,              0.0070597
                    299,                0.49424,                0.39472,                0.91302,                0.85375,                0.77612,                0.81991,                0.64635,                0.81932,                0.96935,                 1.1096,              0.0070498,              0.0070498,              0.0070498
                    300,                0.45179,                 0.3915,                0.90244,                0.84393,                0.79104,                0.82026,                0.63782,                0.81924,                0.91275,                 1.1289,              0.0070399,              0.0070399,              0.0070399
                    301,                0.39526,                0.34567,                0.85976,                0.86394,                0.76119,                0.82103,                0.64165,                0.82513,                0.92535,                 1.1316,                0.00703,                0.00703,                0.00703
                    302,                0.47324,                0.40263,                0.88678,                0.90954,                0.77612,                  0.822,                 0.6291,                0.88978,                0.91596,                 1.1594,              0.0070201,              0.0070201,              0.0070201
                    303,                0.50257,                0.37265,                0.93627,                0.87669,                0.74282,                0.79914,                 0.6109,                0.89741,                0.98734,                 1.1712,              0.0070102,              0.0070102,              0.0070102
                    304,                0.50804,                  0.398,                0.94473,                0.86699,                0.70149,                0.74907,                0.52932,                 1.0991,                 1.1944,                 1.3215,              0.0070003,              0.0070003,              0.0070003
                    305,                0.54426,                0.44368,                0.96443,                0.79993,                0.68657,                0.71135,                0.52414,                   1.09,                 1.2337,                  1.324,              0.0069904,              0.0069904,              0.0069904
                    306,                0.43491,                 0.3905,                0.89582,                0.81763,                0.70149,                0.75678,                0.58031,                 1.0105,                  1.105,                 1.2522,              0.0069805,              0.0069805,              0.0069805
                    307,                0.45226,                0.40763,                0.91384,                0.83382,                0.67164,                0.79001,                0.59148,                0.95708,                 1.0125,                 1.1956,              0.0069706,              0.0069706,              0.0069706
                    308,                0.38848,                0.33934,                 0.8961,                0.89615,                0.70149,                 0.7914,                0.61759,                0.89956,                 1.0163,                 1.1688,              0.0069607,              0.0069607,              0.0069607
                    309,                0.50722,                0.41745,                0.96832,                0.91329,                0.65672,                0.75423,                0.60651,                0.90875,                 1.1108,                 1.2079,              0.0069508,              0.0069508,              0.0069508
                    310,                0.47159,                0.41444,                0.90278,                0.86884,                0.65672,                0.71802,                0.55455,                 1.0513,                 1.3018,                  1.345,              0.0069409,              0.0069409,              0.0069409
                    311,                0.48918,                0.35912,                0.93325,                0.85091,                0.68154,                0.75038,                0.59915,                0.94486,                 1.1596,                  1.211,               0.006931,               0.006931,               0.006931
                    312,                0.51417,                  0.395,                0.96599,                0.79954,                0.70149,                0.74724,                0.59047,                0.98023,                 1.2086,                 1.2323,              0.0069211,              0.0069211,              0.0069211
                    313,                0.54173,                0.43588,                0.86678,                0.81217,                0.71642,                 0.7779,                0.62188,                0.90204,                 1.0713,                 1.1762,              0.0069112,              0.0069112,              0.0069112
                    314,                0.44757,                0.37522,                0.86313,                0.85849,                0.65672,                0.77607,                0.62826,                 0.9216,                 1.0615,                 1.1947,              0.0069013,              0.0069013,              0.0069013
                    315,                0.45816,                0.49106,                0.90967,                0.86838,                0.71642,                0.77885,                0.62266,                0.93909,                 1.0148,                 1.2192,              0.0068914,              0.0068914,              0.0068914
                    316,                0.38254,                 0.3323,                0.83876,                0.86513,                0.68657,                0.77154,                0.60325,                 1.0056,                 1.0724,                 1.2825,              0.0068815,              0.0068815,              0.0068815
                    317,                0.48238,                0.38755,                0.91798,                0.86463,                0.68657,                 0.7805,                0.62121,                0.89153,                0.98197,                 1.2138,              0.0068716,              0.0068716,              0.0068716
                    318,                0.54246,                0.52533,                0.93812,                0.86954,                0.64179,                 0.7252,                0.58084,                0.92427,                 1.1443,                 1.2676,              0.0068617,              0.0068617,              0.0068617
                    319,                0.49799,                0.37344,                0.89439,                 0.8847,                0.62687,                0.71857,                0.54651,                0.95842,                 1.2388,                 1.2754,              0.0068518,              0.0068518,              0.0068518
                    320,                0.48436,                0.41304,                0.90236,                0.84557,                0.65672,                0.73614,                0.56598,                0.93503,                  1.128,                 1.2314,              0.0068419,              0.0068419,              0.0068419
                    321,                0.43742,                0.36484,                0.90451,                0.74864,                0.68657,                0.73412,                0.57702,                0.92961,                 1.1511,                 1.2453,               0.006832,               0.006832,               0.006832
                    322,                0.46913,                0.39766,                0.88608,                0.82431,                0.74627,                0.77808,                 0.6196,                0.86764,                   0.98,                 1.1804,              0.0068221,              0.0068221,              0.0068221
                    323,                 0.4395,                0.35877,                0.88772,                0.88302,                0.67164,                0.77303,                0.59333,                0.93624,                 1.0386,                 1.2307,              0.0068122,              0.0068122,              0.0068122
                    324,                0.50761,                0.38848,                0.90727,                0.91031,                0.61194,                0.71941,                0.52903,                 1.0673,                 1.2401,                 1.3472,              0.0068023,              0.0068023,              0.0068023
                    325,                0.43902,                0.37464,                0.86319,                0.90909,                0.59702,                0.72189,                0.53648,                 1.0715,                 1.3123,                 1.3475,              0.0067924,              0.0067924,              0.0067924
                    326,                0.48882,                0.41288,                0.90979,                0.91156,                0.61545,                0.71775,                0.54573,                 1.0413,                 1.2939,                 1.3159,              0.0067825,              0.0067825,              0.0067825
                    327,                0.46712,                0.36503,                0.88019,                0.88324,                0.59701,                0.70865,                 0.5381,                0.99987,                 1.3041,                 1.2526,              0.0067726,              0.0067726,              0.0067726
                    328,                0.35494,                0.30714,                0.83974,                0.90094,                0.58209,                0.70373,                0.53372,                0.95792,                 1.2589,                 1.2092,              0.0067627,              0.0067627,              0.0067627
                    329,                0.51265,                 0.4181,                0.92904,                0.80869,                0.63097,                0.73852,                0.56855,                0.91731,                 1.1394,                 1.1889,              0.0067528,              0.0067528,              0.0067528
                    330,                0.47825,                0.37259,                0.87742,                0.87029,                0.64179,                0.75478,                0.57227,                0.89874,                 1.0825,                 1.1798,              0.0067429,              0.0067429,              0.0067429
                    331,                0.49012,                0.40281,                0.88675,                 0.9256,                0.64179,                0.78257,                0.60809,                0.86372,                0.96717,                 1.1586,               0.006733,               0.006733,               0.006733
                    332,                0.44661,                0.36404,                0.87526,                 0.8178,                0.66995,                 0.7771,                0.59312,                0.90231,                 1.1704,                 1.2018,              0.0067231,              0.0067231,              0.0067231
                    333,                0.48281,                0.40506,                0.91009,                0.73792,                0.75649,                0.77064,                0.61659,                0.86036,                 1.0999,                 1.1767,              0.0067132,              0.0067132,              0.0067132
                    334,                 0.4355,                0.34696,                 0.8955,                0.77737,                0.73134,                0.75279,                0.58993,                 0.9233,                 1.2523,                 1.2238,              0.0067033,              0.0067033,              0.0067033
                    335,                0.50505,                0.39025,                0.97548,                0.83861,                0.69806,                0.76282,                 0.6133,                 0.8755,                 1.2134,                 1.1986,              0.0066934,              0.0066934,              0.0066934
                    336,                0.44637,                0.39547,                0.87781,                0.85477,                0.70278,                0.76754,                  0.627,                0.85375,                 1.2005,                 1.1721,              0.0066835,              0.0066835,              0.0066835
                    337,                0.51662,                0.45447,                0.95976,                0.91818,                0.66997,                0.77968,                0.64045,                0.85044,                 1.1668,                 1.1585,              0.0066736,              0.0066736,              0.0066736
                    338,                0.43168,                0.38119,                0.87935,                0.84078,                0.70941,                0.78475,                0.64306,                0.81298,                 1.1285,                 1.1443,              0.0066637,              0.0066637,              0.0066637
                    339,                0.48453,                0.36904,                0.90822,                0.83462,                0.67799,                0.76082,                0.62652,                0.82769,                 1.2495,                 1.1536,              0.0066538,              0.0066538,              0.0066538
                    340,                0.42577,                0.35348,                0.89278,                0.91727,                0.62687,                0.76874,                0.62931,                0.84651,                 1.2536,                  1.147,              0.0066439,              0.0066439,              0.0066439
                    341,                0.50247,                0.36715,                0.91648,                 0.9238,                0.62687,                0.75747,                0.62246,                0.81293,                 1.2111,                 1.1199,               0.006634,               0.006634,               0.006634
                    342,                 0.4686,                0.36829,                0.86383,                0.91225,                0.64179,                 0.7477,                  0.607,                0.80892,                 1.1974,                 1.1236,              0.0066241,              0.0066241,              0.0066241
                    343,                0.48428,                 0.3532,                0.87788,                0.81196,                0.71642,                0.76384,                0.60723,                0.82565,                 1.1773,                 1.1296,              0.0066142,              0.0066142,              0.0066142
                    344,                0.40263,                0.33976,                0.84598,                0.73862,                0.71702,                0.75134,                0.59021,                 0.8748,                 1.1817,                  1.155,              0.0066043,              0.0066043,              0.0066043
                    345,                0.42248,                0.37582,                0.87233,                0.85138,                0.68406,                 0.7693,                0.61337,                 0.8654,                  1.111,                 1.1398,              0.0065944,              0.0065944,              0.0065944
                    346,                0.42987,                0.34528,                 0.8844,                0.82948,                 0.7261,                0.77251,                0.60136,                0.89064,                 1.1549,                 1.1451,              0.0065845,              0.0065845,              0.0065845
                    347,                0.49512,                0.38886,                0.92785,                0.86463,                0.66738,                  0.781,                0.61201,                0.90937,                 1.1956,                 1.1712,              0.0065746,              0.0065746,              0.0065746
                    348,                0.45036,                 0.3634,                0.89698,                0.91307,                0.62687,                0.76849,                0.60624,                0.92665,                 1.2038,                 1.1797,              0.0065647,              0.0065647,              0.0065647
                    349,                0.42889,                 0.3631,                0.90407,                0.85358,                0.65672,                0.78352,                0.61386,                 0.8809,                  1.046,                 1.1578,              0.0065548,              0.0065548,              0.0065548
                    350,                0.42199,                0.34012,                0.88042,                0.78646,                0.71465,                0.80239,                0.63681,                0.86485,                  1.022,                 1.1257,              0.0065449,              0.0065449,              0.0065449
                    351,                0.48632,                0.39373,                0.87446,                0.81601,                0.72818,                0.82092,                0.64587,                0.81057,                0.95361,                 1.0974,               0.006535,               0.006535,               0.006535
                    352,                0.46373,                0.44809,                0.93243,                0.84551,                0.71642,                0.81968,                0.65139,                 0.8322,                0.96185,                  1.107,              0.0065251,              0.0065251,              0.0065251
                    353,                 0.4979,                0.34602,                0.93104,                0.90158,                0.68369,                0.81803,                0.64956,                0.84225,                0.99869,                 1.1135,              0.0065152,              0.0065152,              0.0065152
                    354,                0.47526,                0.38031,                0.90913,                0.83041,                0.73134,                0.81051,                0.64578,                0.82736,                 1.0145,                 1.1164,              0.0065053,              0.0065053,              0.0065053
                    355,                0.39491,                0.36344,                0.85438,                0.88389,                0.68179,                0.79955,                0.63583,                 0.8376,                  1.008,                 1.1201,              0.0064954,              0.0064954,              0.0064954
                    356,                0.49092,                0.38407,                 0.8977,                0.80273,                0.72884,                0.79172,                0.62336,                 0.8376,                 1.0041,                 1.1208,              0.0064855,              0.0064855,              0.0064855
                    357,                0.42853,                0.39442,                0.88315,                0.78646,                0.70149,                 0.7809,                 0.6368,                0.83591,                 1.0148,                 1.1119,              0.0064756,              0.0064756,              0.0064756
                    358,                 0.4689,                0.40041,                0.90063,                0.81281,                0.71293,                0.76898,                0.64143,                0.85689,                0.95526,                 1.1491,              0.0064657,              0.0064657,              0.0064657
                    359,                 0.4455,                0.38949,                0.92125,                0.78627,                0.73134,                0.77856,                0.63046,                0.86266,                  1.022,                 1.1261,              0.0064558,              0.0064558,              0.0064558
                    360,                0.44855,                 0.3541,                0.88343,                0.74428,                0.74627,                0.77634,                0.61949,                0.88675,                 1.0358,                 1.1408,              0.0064459,              0.0064459,              0.0064459
                    361,                0.43567,                0.35038,                 0.8662,                0.74506,                0.74157,                 0.7356,                0.58221,                0.88441,                 1.0496,                 1.1363,               0.006436,               0.006436,               0.006436
                    362,                0.43916,                0.37771,                0.85434,                0.72176,                0.77434,                0.73984,                0.58652,                0.86992,                0.97372,                 1.1549,              0.0064261,              0.0064261,              0.0064261
                    363,                 0.4017,                0.36904,                0.86241,                0.78966,                0.71642,                0.80082,                0.62922,                0.81916,                0.93181,                 1.1214,              0.0064162,              0.0064162,              0.0064162
                    364,                0.51563,                0.41246,                0.89432,                0.79829,                0.80597,                0.85074,                0.66569,                0.84987,                 0.8294,                 1.1571,              0.0064063,              0.0064063,              0.0064063
                    365,                0.42121,                0.39215,                0.89872,                0.77894,                0.84153,                0.85486,                0.65098,                0.84237,                  0.802,                 1.1506,              0.0063964,              0.0063964,              0.0063964
                    366,                0.52627,                0.46339,                0.93172,                 0.8151,                 0.8209,                0.86201,                0.66556,                0.83169,                0.77216,                 1.1453,              0.0063865,              0.0063865,              0.0063865
                    367,                0.39322,                0.33153,                0.86527,                0.80801,                0.83582,                0.86479,                0.67458,                0.84944,                0.83812,                 1.1414,              0.0063766,              0.0063766,              0.0063766
                    368,                0.41479,                0.34157,                0.87342,                0.86046,                0.76119,                0.83105,                0.64382,                0.84014,                0.82967,                 1.1346,              0.0063667,              0.0063667,              0.0063667
                    369,                0.40777,                0.36151,                0.88018,                0.79563,                0.75541,                0.79459,                0.61341,                0.85747,                0.91129,                 1.1318,              0.0063568,              0.0063568,              0.0063568
                    370,                0.50337,                0.39676,                0.90356,                0.81947,                0.53731,                0.68068,                0.52552,                 1.0138,                 1.7878,                 1.2338,              0.0063469,              0.0063469,              0.0063469
                    371,                0.45231,                0.38754,                0.90396,                0.78286,                0.43053,                0.55966,                0.43316,                 1.0923,                 2.4867,                 1.2914,               0.006337,               0.006337,               0.006337
                    372,                 0.5166,                0.42974,                 0.9566,                0.95214,                0.64179,                0.80939,                0.62533,                  0.858,                 1.0673,                 1.1166,              0.0063271,              0.0063271,              0.0063271
                    373,                0.51202,                 0.3911,                0.93781,                0.86173,                0.71642,                0.83986,                0.66978,                0.80318,                0.90836,                 1.0869,              0.0063172,              0.0063172,              0.0063172
                    374,                0.40374,                0.40827,                0.90062,                0.88705,                0.67164,                0.82209,                0.65202,                0.81866,                0.94439,                 1.1013,              0.0063073,              0.0063073,              0.0063073
                    375,                0.44482,                0.35428,                 0.9046,                0.77298,                0.73134,                0.78354,                0.60734,                0.89436,                0.96717,                 1.1718,              0.0062974,              0.0062974,              0.0062974
                    376,                 0.4371,                0.38906,                 0.9111,                0.77577,                0.67164,                0.74185,                0.59093,                0.90374,                 1.0949,                 1.1827,              0.0062875,              0.0062875,              0.0062875
                    377,                0.36565,                0.34977,                0.86211,                0.78786,                0.64179,                0.72133,                0.58141,                0.89795,                 1.0723,                 1.1576,              0.0062776,              0.0062776,              0.0062776
                    378,                0.46552,                0.41678,                0.92338,                0.88647,                0.62687,                0.72596,                 0.5839,                0.87276,                 1.0336,                 1.1469,              0.0062677,              0.0062677,              0.0062677
                    379,                0.49025,                0.40742,                0.91398,                0.83217,                0.58209,                0.69255,                0.54652,                0.92346,                 1.1949,                 1.1906,              0.0062578,              0.0062578,              0.0062578
                    380,                0.41378,                0.33523,                0.85647,                0.94256,                0.55224,                0.68637,                0.53775,                0.96961,                 1.2425,                  1.225,              0.0062479,              0.0062479,              0.0062479
                    381,                 0.4314,                0.35615,                0.88494,                0.89675,                0.58209,                 0.6492,                0.52189,                0.98936,                 1.3582,                 1.2609,               0.006238,               0.006238,               0.006238
                    382,                0.38884,                  0.338,                 0.8748,                0.85315,                0.64179,                0.69542,                0.57005,                0.95798,                 1.2205,                 1.2347,              0.0062281,              0.0062281,              0.0062281
                    383,                0.46085,                  0.374,                0.88553,                0.87789,                0.65672,                0.71254,                 0.5972,                0.82174,                 1.1287,                 1.1095,              0.0062182,              0.0062182,              0.0062182
                    384,                0.47856,                0.37009,                0.91046,                0.89761,                0.67164,                0.73454,                0.61393,                0.79462,                 1.2173,                  1.092,              0.0062083,              0.0062083,              0.0062083
                    385,                0.40863,                0.38334,                0.87253,                0.86041,                0.68657,                0.77031,                0.62275,                0.75579,                 1.1512,                  1.084,              0.0061984,              0.0061984,              0.0061984
                    386,                0.47009,                 0.3663,                0.90795,                0.87902,                0.70149,                0.78229,                 0.6193,                0.79631,                  1.177,                 1.1184,              0.0061885,              0.0061885,              0.0061885
                    387,                0.45663,                0.36503,                0.88399,                0.89249,                0.67164,                0.77742,                0.63104,                 0.7693,                 1.1322,                 1.1085,              0.0061786,              0.0061786,              0.0061786
                    388,                0.36027,                0.33148,                0.88325,                0.91842,                0.59701,                0.73281,                0.62132,                0.77573,                 1.2114,                  1.103,              0.0061687,              0.0061687,              0.0061687
                    389,                0.41528,                  0.364,                 0.8369,                0.82757,                0.58209,                0.69388,                0.56199,                0.84191,                 1.4627,                 1.1002,              0.0061588,              0.0061588,              0.0061588
                    390,                0.55247,                0.40468,                0.95805,                0.67711,                0.58209,                 0.6088,                0.49909,                0.91595,                 1.8249,                 1.1549,              0.0061489,              0.0061489,              0.0061489
                    391,                0.45587,                0.40046,                0.90544,                0.69822,                0.62165,                0.63708,                0.51157,                0.87845,                 1.6286,                 1.1259,               0.006139,               0.006139,               0.006139
                    392,                0.38094,                0.34104,                0.88878,                 0.8083,                0.50355,                 0.6278,                0.50849,                0.92297,                 1.6485,                 1.1407,              0.0061291,              0.0061291,              0.0061291
                    393,                0.43397,                0.33669,                0.86664,                0.76162,                0.49254,                0.58102,                0.47462,                0.92492,                 1.6887,                 1.1706,              0.0061192,              0.0061192,              0.0061192
                    394,                0.47468,                0.43814,                 0.8992,                0.70964,                0.71642,                0.75213,                0.61278,                0.75518,                 1.0564,                 1.0542,              0.0061093,              0.0061093,              0.0061093
                    395,                0.41721,                0.36727,                0.87676,                0.75027,                0.74627,                0.76891,                0.62492,                0.78278,                 1.0026,                 1.0653,              0.0060994,              0.0060994,              0.0060994
                    396,                0.44815,                0.38166,                 0.8771,                0.84828,                0.76119,                0.82418,                0.66128,                0.74439,                0.91732,                 1.0551,              0.0060895,              0.0060895,              0.0060895
                    397,                0.46459,                 0.3582,                 0.9205,                0.82245,                0.76055,                0.83113,                0.66755,                 0.7572,                0.86572,                 1.0645,              0.0060796,              0.0060796,              0.0060796
                    398,                0.41744,                0.35434,                0.86214,                0.80236,                0.80597,                0.83626,                0.67692,                0.74084,                0.87633,                 1.0512,              0.0060697,              0.0060697,              0.0060697
                    399,                0.41257,                0.34997,                0.88504,                0.86316,                0.75326,                0.83703,                0.67094,                0.76488,                  0.866,                  1.066,              0.0060598,              0.0060598,              0.0060598
                    400,                0.42999,                0.36841,                0.89272,                0.90466,                0.74627,                0.84008,                0.66925,                0.79073,                 0.8753,                 1.0753,              0.0060499,              0.0060499,              0.0060499
                    401,                0.41531,                0.36227,                0.88862,                0.87597,                0.77612,                 0.8433,                0.66376,                0.78762,                0.86243,                 1.0735,                0.00604,                0.00604,                0.00604
                    402,                0.41484,                0.37128,                0.87015,                0.92627,                0.77612,                0.85096,                0.68073,                0.78372,                0.89154,                 1.0736,              0.0060301,              0.0060301,              0.0060301
                    403,                 0.4007,                0.35156,                0.84056,                0.85381,                0.80597,                0.83928,                0.66307,                0.78804,                0.92069,                  1.074,              0.0060202,              0.0060202,              0.0060202
                    404,                0.39439,                0.35871,                0.87915,                0.92752,                0.68657,                0.78909,                0.63799,                 0.7825,                0.92189,                 1.0915,              0.0060103,              0.0060103,              0.0060103
                    405,                0.47059,                0.36349,                0.90477,                0.88296,                0.71642,                0.74619,                 0.6142,                0.85475,                 1.0325,                 1.1526,              0.0060004,              0.0060004,              0.0060004
                    406,                 0.3822,                0.33386,                0.87961,                0.86461,                0.71642,                0.75665,                0.61364,                0.83076,                0.92563,                 1.1326,              0.0059905,              0.0059905,              0.0059905
                    407,                0.44036,                0.33741,                0.90351,                0.85856,                0.72485,                0.79496,                0.62933,                0.78091,                0.88108,                 1.0825,              0.0059806,              0.0059806,              0.0059806
                    408,                0.45245,                0.34986,                0.93539,                0.90197,                0.70149,                0.75214,                0.59813,                0.83639,                0.95513,                  1.163,              0.0059707,              0.0059707,              0.0059707
                    409,                0.45199,                 0.3672,                0.86849,                0.84106,                0.71091,                0.72236,                0.58483,                0.85279,                 1.0381,                 1.1708,              0.0059608,              0.0059608,              0.0059608
                    410,                0.37062,                0.30386,                0.88287,                0.88233,                0.68657,                0.73694,                0.59844,                0.84919,                0.99994,                 1.1883,              0.0059509,              0.0059509,              0.0059509
                    411,                0.42275,                0.33968,                0.88074,                0.89667,                0.68657,                0.74671,                0.60695,                0.83266,                0.94607,                 1.1904,               0.005941,               0.005941,               0.005941
                    412,                0.40102,                0.31382,                0.89728,                0.85149,                0.68657,                0.74582,                0.60012,                0.87665,                0.93285,                 1.2061,              0.0059311,              0.0059311,              0.0059311
                    413,                0.47045,                 0.3613,                0.92459,                0.86126,                0.65672,                0.70721,                0.56223,                0.91746,                0.98592,                 1.2448,              0.0059212,              0.0059212,              0.0059212
                    414,                0.47457,                0.35979,                0.86748,                0.85671,                0.62472,                0.68095,                0.55446,                0.87941,                 1.0218,                  1.232,              0.0059113,              0.0059113,              0.0059113
                    415,                 0.4539,                0.36175,                0.89637,                0.77446,                0.50746,                0.59152,                0.47648,                0.92619,                 1.3756,                 1.2539,              0.0059014,              0.0059014,              0.0059014
                    416,                0.42356,                 0.3515,                0.86365,                0.84205,                0.47743,                0.52993,                0.44317,                0.97232,                 1.5624,                 1.2893,              0.0058915,              0.0058915,              0.0058915
                    417,                0.43293,                0.38898,                0.89164,                0.86665,                0.58202,                0.65419,                0.53017,                0.88632,                 1.1828,                 1.2303,              0.0058816,              0.0058816,              0.0058816
                    418,                0.45729,                0.35204,                0.85657,                0.86874,                0.62687,                0.69243,                0.57712,                 0.8457,                0.97373,                 1.1996,              0.0058717,              0.0058717,              0.0058717
