                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    139,                 0.5327,                0.41562,                0.98617,                0.92857,                0.77607,                0.86893,                0.70755,                0.70754,                0.72253,                 1.1801,              0.0086338,              0.0086338,              0.0086338
                    140,                0.48993,                0.37375,                0.96099,                0.94817,                0.81923,                0.85763,                 0.6802,                0.80901,                0.69086,                 1.3063,              0.0086239,              0.0086239,              0.0086239
                    141,                0.50369,                0.38095,                0.95713,                0.87445,                0.83165,                0.85116,                0.69103,                0.80132,                0.72012,                 1.3195,               0.008614,               0.008614,               0.008614
                    142,                0.49976,                0.38558,                0.92849,                0.93131,                0.64179,                0.73555,                0.57601,                0.91302,                 1.1858,                 1.4093,              0.0086041,              0.0086041,              0.0086041
                    143,                0.47007,                0.37224,                0.92356,                0.87996,                 0.8209,                0.88241,                  0.704,                0.84359,                0.68809,                  1.394,              0.0085942,              0.0085942,              0.0085942
                    144,                0.50898,                0.40073,                0.94855,                0.86312,                0.75297,                 0.8268,                0.64782,                0.81966,                 1.0187,                 1.3328,              0.0085843,              0.0085843,              0.0085843
                    145,                0.47346,                0.37927,                 0.9349,                0.95764,                0.85075,                0.91526,                0.74403,                0.73352,                0.63336,                  1.287,              0.0085744,              0.0085744,              0.0085744
                    146,                0.47805,                0.35456,                0.93555,                0.91465,                0.79976,                0.83743,                0.66572,                0.77573,                0.81691,                  1.352,              0.0085645,              0.0085645,              0.0085645
                    147,                0.50535,                 0.3993,                0.95556,                0.87195,                0.62687,                0.65865,                 0.5165,                0.91452,                 1.3047,                 1.4248,              0.0085546,              0.0085546,              0.0085546
                    148,                0.48803,                0.37669,                0.96334,                0.95822,                 0.8209,                 0.8412,                0.63472,                0.85168,                0.79023,                 1.3642,              0.0085447,              0.0085447,              0.0085447
                    149,                0.47961,                0.38337,                 0.9285,                0.96031,                0.79104,                 0.8765,                0.67472,                 0.8141,                0.76642,                 1.3064,              0.0085348,              0.0085348,              0.0085348
                    150,                0.49138,                0.38106,                0.93546,                0.88024,                0.73134,                0.78942,                0.62538,                0.90578,                 1.1125,                 1.3936,              0.0085249,              0.0085249,              0.0085249
                    151,                0.45259,                0.35779,                0.91687,                0.93103,                0.80589,                0.86121,                0.72861,                0.75476,                0.68674,                 1.2728,               0.008515,               0.008515,               0.008515
                    152,                0.46811,                0.37149,                0.91257,                0.92078,                0.80597,                0.86624,                0.71398,                0.77103,                0.71206,                 1.3432,              0.0085051,              0.0085051,              0.0085051
                    153,                 0.4882,                0.36728,                0.93064,                0.91288,                0.80597,                0.87694,                  0.713,                0.70466,                0.71512,                 1.2623,              0.0084952,              0.0084952,              0.0084952
                    154,                0.46684,                0.37159,                0.92024,                0.89117,                0.85555,                0.89395,                0.75201,                0.69981,                0.65819,                 1.2304,              0.0084853,              0.0084853,              0.0084853
                    155,                0.44674,                0.35851,                0.89903,                0.90183,                 0.8806,                0.89558,                0.74937,                0.66271,                0.63345,                 1.1807,              0.0084754,              0.0084754,              0.0084754
                    156,                0.45774,                0.37478,                0.91132,                0.94973,                0.84592,                0.89605,                0.74967,                0.69085,                0.61977,                 1.2127,              0.0084655,              0.0084655,              0.0084655
                    157,                0.45309,                0.34997,                0.92098,                0.91867,                 0.8806,                  0.914,                0.74554,                0.75962,                0.65883,                 1.2631,              0.0084556,              0.0084556,              0.0084556
                    158,                0.45632,                0.36479,                0.94315,                0.87315,                 0.8806,                0.91124,                0.74283,                0.73455,                0.64068,                 1.2266,              0.0084457,              0.0084457,              0.0084457
                    159,                0.46915,                0.38048,                  0.941,                  0.917,                 0.8806,                0.93794,                 0.7571,                0.72578,                0.52508,                 1.2312,              0.0084358,              0.0084358,              0.0084358
                    160,                0.46454,                0.39934,                0.94775,                0.86984,                0.91045,                 0.9455,                 0.7754,                0.69102,                0.53971,                 1.2012,              0.0084259,              0.0084259,              0.0084259
                    161,                0.45783,                0.38636,                0.92471,                0.92088,                0.89552,                0.95523,                0.76784,                0.69502,                  0.529,                 1.2171,               0.008416,               0.008416,               0.008416
                    162,                  0.452,                0.35766,                0.92827,                0.93548,                0.89552,                0.94002,                 0.7542,                0.72792,                 0.5884,                 1.3032,              0.0084061,              0.0084061,              0.0084061
                    163,                0.45884,                0.35584,                0.94411,                0.95812,                 0.8209,                0.84454,                0.67855,                0.87777,                 0.7957,                 1.3845,              0.0083962,              0.0083962,              0.0083962
                    164,                0.49178,                0.35968,                0.96578,                 0.9467,                 0.8806,                0.91842,                0.73166,                0.74182,                0.62001,                 1.2504,              0.0083863,              0.0083863,              0.0083863
                    165,                0.47219,                0.36362,                0.92925,                0.98003,                0.91045,                0.93962,                0.77875,                0.71652,                0.57283,                  1.203,              0.0083764,              0.0083764,              0.0083764
                    166,                 0.4909,                0.37679,                0.94784,                0.96101,                0.85075,                0.91433,                0.74276,                 0.7882,                0.64437,                  1.273,              0.0083665,              0.0083665,              0.0083665
                    167,                0.44395,                0.36391,                 0.9301,                0.88987,                0.84426,                0.88842,                 0.7401,                0.77484,                0.73928,                 1.2689,              0.0083566,              0.0083566,              0.0083566
                    168,                0.47422,                0.37478,                 0.9504,                0.96423,                0.83582,                0.93149,                0.77181,                0.73737,                0.58633,                 1.2088,              0.0083467,              0.0083467,              0.0083467
                    169,                0.44551,                0.34031,                0.91065,                0.93044,                0.83582,                0.90841,                0.75764,                0.66944,                0.56402,                 1.1685,              0.0083368,              0.0083368,              0.0083368
                    170,                0.44448,                 0.3228,                0.92906,                0.85975,                0.83582,                0.85383,                0.70309,                0.73341,                 0.6898,                 1.2472,              0.0083269,              0.0083269,              0.0083269
                    171,                0.46209,                0.35197,                0.92976,                0.94403,                0.83582,                0.88266,                0.69989,                0.77569,                0.65761,                 1.2693,               0.008317,               0.008317,               0.008317
                    172,                0.46236,                0.35743,                0.93417,                0.92145,                0.87551,                0.92093,                0.77012,                0.70107,                 0.5754,                 1.1694,              0.0083071,              0.0083071,              0.0083071
                    173,                 0.4626,                0.33525,                0.93754,                0.96539,                 0.8806,                0.90372,                0.76096,                0.69957,                0.57319,                 1.1546,              0.0082972,              0.0082972,              0.0082972
                    174,                 0.4589,                0.34599,                0.91802,                0.93533,                0.86345,                 0.9121,                0.76486,                0.70323,                0.63075,                 1.1648,              0.0082873,              0.0082873,              0.0082873
                    175,                 0.4707,                0.38205,                0.93998,                0.91928,                0.76119,                0.85797,                 0.6789,                 0.8372,                0.79786,                 1.3537,              0.0082774,              0.0082774,              0.0082774
                    176,                0.45404,                0.35386,                0.91111,                0.95078,                0.86494,                 0.8971,                0.74943,                0.67166,                0.67167,                 1.2188,              0.0082675,              0.0082675,              0.0082675
                    177,                0.42595,                0.32118,                0.91798,                0.98207,                0.81768,                0.86462,                0.71591,                0.74022,                0.73432,                 1.2984,              0.0082576,              0.0082576,              0.0082576
                    178,                0.46078,                0.37821,                0.93894,                0.96183,                0.79104,                0.82779,                0.67572,                0.74448,                0.70521,                  1.266,              0.0082477,              0.0082477,              0.0082477
                    179,                0.47111,                0.35978,                0.93267,                0.96482,                0.85075,                0.89385,                0.74516,                0.70615,                0.67912,                  1.198,              0.0082378,              0.0082378,              0.0082378
                    180,                 0.4601,                0.33134,                0.93551,                0.91506,                0.80396,                0.88837,                0.73246,                0.77983,                0.74205,                 1.1982,              0.0082279,              0.0082279,              0.0082279
                    181,                0.44328,                0.32816,                0.91812,                0.88154,                0.91045,                0.92178,                 0.7309,                0.74586,                0.57421,                 1.2466,               0.008218,               0.008218,               0.008218
                    182,                0.41988,                0.35172,                0.90507,                0.90836,                0.91045,                0.91998,                0.70297,                0.72465,                0.62264,                 1.1999,              0.0082081,              0.0082081,              0.0082081
                    183,                0.42451,                0.33455,                0.91197,                0.90716,                0.87511,                0.89142,                0.72956,                 0.6899,                0.62077,                 1.1972,              0.0081982,              0.0081982,              0.0081982
                    184,                0.46738,                0.36391,                0.94175,                0.87361,                0.83582,                 0.8659,                0.71931,                0.68904,                0.63578,                 1.1941,              0.0081883,              0.0081883,              0.0081883
                    185,                0.45941,                0.38236,                0.92104,                0.90998,                0.75448,                0.82598,                0.64791,                 0.7215,                0.76774,                 1.2306,              0.0081784,              0.0081784,              0.0081784
                    186,                0.44969,                0.35875,                0.92188,                0.94444,                0.76107,                0.88733,                0.71976,                0.72106,                0.69306,                 1.2326,              0.0081685,              0.0081685,              0.0081685
                    187,                0.45738,                0.36039,                0.94186,                0.91877,                 0.8209,                0.89732,                0.72345,                0.72295,                0.62351,                 1.2024,              0.0081586,              0.0081586,              0.0081586
                    188,                0.39735,                0.33216,                0.90154,                 0.8963,                0.77402,                0.83337,                0.69269,                 0.7413,                0.75224,                  1.187,              0.0081487,              0.0081487,              0.0081487
                    189,                0.41828,                0.34828,                0.92266,                 0.9116,                 0.8209,                0.85427,                0.67479,                0.78048,                0.74461,                  1.232,              0.0081388,              0.0081388,              0.0081388
                    190,                0.47324,                  0.383,                0.93788,                 0.8713,                0.83582,                 0.8733,                0.68599,                0.79201,                0.72679,                 1.2331,              0.0081289,              0.0081289,              0.0081289
                    191,                0.43801,                0.35684,                 0.9328,                0.88311,                0.90213,                0.90528,                0.73174,                0.72356,                0.62571,                 1.2096,               0.008119,               0.008119,               0.008119
                    192,                0.45101,                0.36164,                0.93923,                0.91369,                0.79104,                0.83607,                0.67866,                0.79521,                0.72785,                 1.2475,              0.0081091,              0.0081091,              0.0081091
                    193,                0.41113,                0.35076,                0.91116,                0.90729,                0.87646,                0.88405,                  0.714,                0.81634,                0.60733,                 1.3447,              0.0080992,              0.0080992,              0.0080992
                    194,                0.43529,                 0.3758,                0.92098,                0.87072,                0.90476,                0.92809,                0.72244,                0.76904,                0.59588,                  1.257,              0.0080893,              0.0080893,              0.0080893
                    195,                 0.4226,                0.36518,                0.90904,                0.96409,                0.80158,                0.89025,                0.71253,                0.74553,                0.64304,                 1.2438,              0.0080794,              0.0080794,              0.0080794
                    196,                0.41333,                0.32165,                0.91158,                0.93062,                 0.8209,                0.87427,                0.72483,                0.69029,                0.64666,                 1.1874,              0.0080695,              0.0080695,              0.0080695
                    197,                0.43017,                0.33602,                0.91359,                0.98179,                0.80458,                 0.9163,                0.73065,                 0.7365,                0.56941,                 1.2323,              0.0080596,              0.0080596,              0.0080596
                    198,                0.42692,                 0.3315,                0.91044,                0.94988,                0.84868,                0.94335,                0.76379,                0.74647,                0.55179,                 1.2567,              0.0080497,              0.0080497,              0.0080497
                    199,                0.43034,                0.32917,                0.89881,                0.94852,                0.86567,                0.93989,                0.76449,                 0.6554,                0.49473,                  1.186,              0.0080398,              0.0080398,              0.0080398
                    200,                0.41551,                0.34324,                0.91735,                0.96413,                0.80238,                0.84628,                0.67765,                 0.7273,                0.72429,                 1.2528,              0.0080299,              0.0080299,              0.0080299
                    201,                0.41581,                0.33226,                0.91258,                0.91649,                0.81906,                0.88971,                0.71759,                0.65084,                0.64791,                  1.146,                0.00802,                0.00802,                0.00802
                    202,                0.41821,                0.34391,                 0.8993,                0.94438,                0.80597,                0.90956,                0.72013,                0.72133,                0.61695,                 1.2365,              0.0080101,              0.0080101,              0.0080101
                    203,                0.39698,                0.32089,                0.90186,                0.91866,                 0.8806,                0.91831,                0.75065,                0.71806,                0.57515,                 1.2084,              0.0080002,              0.0080002,              0.0080002
                    204,                0.42352,                0.32102,                0.91599,                0.97662,                0.83582,                0.93561,                0.76825,                0.68422,                0.56721,                 1.1846,              0.0079903,              0.0079903,              0.0079903
                    205,                0.42264,                0.32173,                0.90688,                0.94671,                0.85075,                0.89801,                0.71756,                0.72454,                0.66118,                 1.1974,              0.0079804,              0.0079804,              0.0079804
                    206,                0.43028,                0.34515,                0.91147,                0.94888,                0.83118,                 0.9013,                0.73572,                0.69713,                 0.6385,                 1.2029,              0.0079705,              0.0079705,              0.0079705
                    207,                0.45166,                0.36014,                0.94017,                0.91773,                0.83253,                0.87682,                0.67567,                0.82914,                0.75742,                  1.291,              0.0079606,              0.0079606,              0.0079606
                    208,                0.42989,                0.33068,                0.91262,                0.92525,                0.73904,                0.78421,                0.55648,                 1.0012,                 1.0275,                 1.4753,              0.0079507,              0.0079507,              0.0079507
                    209,                0.43995,                0.33484,                0.92207,                0.91665,                 0.8806,                0.91471,                0.75099,                0.70333,                0.54398,                 1.2055,              0.0079408,              0.0079408,              0.0079408
                    210,                0.40758,                0.32211,                0.89693,                0.91213,                0.85075,                 0.9057,                0.76881,                0.78089,                0.75077,                 1.3277,              0.0079309,              0.0079309,              0.0079309
                    211,                0.40543,                0.34069,                0.89995,                0.93062,                0.85075,                0.90324,                0.74716,                0.68856,                 0.7111,                 1.2146,               0.007921,               0.007921,               0.007921
                    212,                0.40763,                0.32248,                0.92131,                0.89372,                0.79104,                0.83819,                 0.6775,                0.83704,                0.94419,                 1.3155,              0.0079111,              0.0079111,              0.0079111
                    213,                 0.4112,                 0.3165,                0.91032,                 0.8916,                 0.8806,                0.91051,                0.74557,                0.68883,                0.55342,                 1.2186,              0.0079012,              0.0079012,              0.0079012
                    214,                0.42961,                0.33294,                0.91609,                0.88721,                0.86567,                0.91963,                0.78373,                0.63043,                0.52291,                 1.1393,              0.0078913,              0.0078913,              0.0078913
                    215,                0.37577,                 0.2848,                0.88686,                0.96606,                0.84961,                0.90747,                0.76022,                0.70084,                0.58657,                 1.2345,              0.0078814,              0.0078814,              0.0078814
                    216,                0.40334,                 0.3262,                0.89327,                0.96073,                0.77612,                0.83947,                0.70454,                 0.6796,                0.77676,                 1.1897,              0.0078715,              0.0078715,              0.0078715
                    217,                0.41867,                0.31794,                0.90364,                0.89778,                0.78655,                0.83416,                  0.683,                0.76323,                0.92215,                 1.2524,              0.0078616,              0.0078616,              0.0078616
                    218,                0.43092,                0.32268,                0.91209,                0.97979,                0.77612,                0.89779,                0.75502,                0.67999,                0.75628,                 1.1728,              0.0078517,              0.0078517,              0.0078517
                    219,                0.42298,                0.34591,                0.90024,                0.94726,                 0.8042,                0.91154,                0.78083,                0.61811,                0.69703,                 1.1214,              0.0078418,              0.0078418,              0.0078418
                    220,                0.40407,                0.30045,                0.89003,                0.92052,                0.86437,                0.92074,                0.78905,                0.63669,                0.59723,                 1.1469,              0.0078319,              0.0078319,              0.0078319
                    221,                0.43532,                0.34337,                0.92208,                0.94963,                0.85075,                0.89648,                0.73154,                0.68213,                0.63471,                 1.2061,               0.007822,               0.007822,               0.007822
                    222,                0.41754,                0.31647,                0.92354,                0.94589,                0.80597,                0.86334,                0.68808,                0.77099,                0.70147,                  1.293,              0.0078121,              0.0078121,              0.0078121
                    223,                0.43037,                0.33485,                0.92479,                0.94806,                 0.8174,                0.88584,                0.70686,                0.72248,                0.67812,                  1.263,              0.0078022,              0.0078022,              0.0078022
                    224,                0.41609,                0.32749,                 0.8966,                0.92547,                0.79104,                0.86253,                0.69457,                0.69167,                0.76801,                 1.1772,              0.0077923,              0.0077923,              0.0077923
                    225,                0.40277,                0.30515,                0.90172,                0.93204,                0.81884,                0.87451,                 0.7208,                0.76277,                0.66036,                 1.2649,              0.0077824,              0.0077824,              0.0077824
                    226,                0.40591,                0.31284,                0.91653,                 0.9516,                 0.8803,                0.88957,                0.74002,                0.76142,                0.64826,                 1.2314,              0.0077725,              0.0077725,              0.0077725
                    227,                0.41136,                0.31169,                0.92247,                0.95869,                0.85075,                0.89004,                0.75415,                0.74038,                0.68067,                 1.2018,              0.0077626,              0.0077626,              0.0077626
                    228,                0.41661,                 0.3326,                0.92068,                0.97622,                0.79104,                0.88381,                0.75355,                0.68037,                0.73525,                 1.1187,              0.0077527,              0.0077527,              0.0077527
                    229,                0.41418,                0.31206,                0.90368,                0.98111,                0.77529,                0.89102,                0.76304,                0.67106,                0.70608,                 1.1557,              0.0077428,              0.0077428,              0.0077428
                    230,                0.43072,                0.32837,                0.91222,                0.89654,                0.83582,                0.89462,                0.75662,                0.68079,                0.62136,                 1.2387,              0.0077329,              0.0077329,              0.0077329
                    231,                0.44198,                 0.3324,                0.92727,                0.92084,                0.74627,                0.82522,                0.70021,                0.77077,                0.92024,                  1.301,               0.007723,               0.007723,               0.007723
                    232,                0.42173,                0.33563,                0.92091,                0.93862,                0.76119,                0.84248,                0.72441,                0.68539,                0.88213,                 1.2277,              0.0077131,              0.0077131,              0.0077131
                    233,                0.42069,                0.33048,                 0.9125,                0.94628,                0.78872,                0.86495,                0.71117,                0.78054,                0.76026,                   1.31,              0.0077032,              0.0077032,              0.0077032
                    234,                0.41295,                0.34182,                0.91567,                0.96223,                 0.7605,                0.87543,                0.74817,                  0.704,                0.78116,                 1.2286,              0.0076933,              0.0076933,              0.0076933
                    235,                0.41403,                0.35465,                0.90157,                0.94731,                0.80501,                0.89074,                0.75128,                0.70939,                0.78374,                  1.252,              0.0076834,              0.0076834,              0.0076834
                    236,                0.41092,                0.31339,                0.90529,                0.96515,                0.82682,                0.92044,                0.76977,                0.70546,                 0.8238,                 1.2541,              0.0076735,              0.0076735,              0.0076735
                    237,                0.38866,                0.31121,                0.88012,                0.91851,                0.84117,                0.92098,                0.76368,                0.69313,                0.75344,                  1.248,              0.0076636,              0.0076636,              0.0076636
                    238,                0.40358,                0.31597,                 0.9073,                0.95047,                0.85933,                 0.9322,                0.76247,                0.71198,                0.66561,                  1.233,              0.0076537,              0.0076537,              0.0076537
                    239,                0.36832,                0.30844,                0.88435,                0.89008,                0.79104,                0.88128,                0.72698,                  0.741,                0.87443,                 1.1985,              0.0076438,              0.0076438,              0.0076438
                    240,                0.40007,                 0.2985,                0.90306,                0.66954,                0.50746,                0.63563,                0.50808,                 1.0709,                  1.705,                 1.4698,              0.0076339,              0.0076339,              0.0076339
                    241,                0.42112,                0.32402,                0.92632,                0.94938,                0.89552,                0.93083,                0.76828,                0.68432,                0.61629,                 1.1922,               0.007624,               0.007624,               0.007624
                    242,                 0.3708,                0.28003,                0.89496,                0.96601,                0.84851,                0.92865,                0.76526,                0.73995,                0.64112,                 1.2324,              0.0076141,              0.0076141,              0.0076141
                    243,                0.38964,                0.29372,                0.89865,                0.94968,                0.84516,                0.92621,                0.76686,                0.73615,                0.58762,                 1.2269,              0.0076042,              0.0076042,              0.0076042
                    244,                0.40028,                0.31181,                0.90005,                0.89357,                0.87725,                0.92892,                0.76726,                0.69263,                0.56431,                 1.2368,              0.0075943,              0.0075943,              0.0075943
                    245,                0.40959,                0.31471,                 0.9176,                 0.9821,                0.81904,                0.92733,                0.77352,                0.70401,                0.56392,                 1.2454,              0.0075844,              0.0075844,              0.0075844
                    246,                0.41109,                 0.3182,                0.91582,                0.91891,                0.84573,                0.89696,                0.73791,                0.73694,                0.64583,                 1.3279,              0.0075745,              0.0075745,              0.0075745
                    247,                0.38606,                0.30081,                0.88724,                0.96489,                0.82038,                0.90163,                0.72852,                0.81624,                0.66128,                 1.4153,              0.0075646,              0.0075646,              0.0075646
                    248,                0.38811,                0.29554,                0.90461,                0.96436,                0.83582,                0.94186,                0.79059,                0.74372,                 0.5033,                 1.3148,              0.0075547,              0.0075547,              0.0075547
                    249,                0.38972,                0.29489,                0.87761,                0.94567,                 0.8209,                0.88477,                0.73078,                0.74105,                0.64925,                 1.2691,              0.0075448,              0.0075448,              0.0075448
                    250,                0.42185,                0.29465,                 0.9052,                0.92861,                0.77658,                0.82899,                0.65817,                0.81256,                0.83979,                 1.3301,              0.0075349,              0.0075349,              0.0075349
                    251,                0.38338,                0.30118,                 0.8685,                0.94231,                 0.8209,                0.88249,                0.69867,                0.81978,                0.65804,                 1.3861,               0.007525,               0.007525,               0.007525
                    252,                0.40227,                0.29661,                0.90216,                0.92926,                 0.8209,                0.90976,                0.74695,                0.70271,                0.62203,                 1.2772,              0.0075151,              0.0075151,              0.0075151
                    253,                0.38826,                 0.2981,                0.89722,                0.94906,                0.83424,                0.90495,                 0.7584,                0.71926,                0.63196,                 1.2713,              0.0075052,              0.0075052,              0.0075052
                    254,                0.37477,                0.30353,                0.90412,                0.92872,                 0.8209,                0.90865,                0.77327,                0.66171,                0.60746,                  1.174,              0.0074953,              0.0074953,              0.0074953
                    255,                0.40457,                0.30639,                0.90339,                0.91316,                 0.8209,                0.91424,                0.76636,                0.69014,                0.59109,                 1.1997,              0.0074854,              0.0074854,              0.0074854
                    256,                0.40942,                0.31109,                0.90428,                0.94726,                0.80431,                0.87591,                0.74149,                0.67371,                0.65922,                 1.2099,              0.0074755,              0.0074755,              0.0074755
                    257,                0.38184,                0.30859,                0.88823,                0.90761,                0.87974,                0.89989,                0.76517,                0.64421,                0.56236,                 1.1634,              0.0074656,              0.0074656,              0.0074656
                    258,                0.39625,                0.29052,                0.89381,                0.89189,                0.86192,                0.91008,                0.73809,                0.69848,                0.58983,                 1.2491,              0.0074557,              0.0074557,              0.0074557
                    259,                0.39283,                0.29715,                0.89514,                0.88704,                0.86567,                0.90058,                0.72122,                0.70187,                0.61419,                 1.2513,              0.0074458,              0.0074458,              0.0074458
                    260,                0.40481,                 0.3175,                0.91787,                0.95779,                0.80597,                0.88298,                0.72521,                0.68026,                0.58366,                 1.2178,              0.0074359,              0.0074359,              0.0074359
                    261,                0.39642,                0.29208,                0.89723,                0.94906,                0.83421,                0.88645,                0.73294,                0.76289,                0.66931,                 1.3292,               0.007426,               0.007426,               0.007426
                    262,                0.39906,                0.31159,                0.90005,                0.85408,                0.78626,                0.83264,                 0.6791,                0.75851,                0.76453,                 1.3106,              0.0074161,              0.0074161,              0.0074161
                    263,                0.38787,                0.30131,                 0.9068,                0.95495,                0.71642,                0.80841,                0.65603,                0.80684,                0.83195,                 1.3276,              0.0074062,              0.0074062,              0.0074062
                    264,                0.39697,                0.30553,                0.90984,                0.89196,                0.83582,                0.85941,                0.71582,                0.78874,                0.68936,                  1.326,              0.0073963,              0.0073963,              0.0073963
                    265,                0.38713,                0.28189,                0.88812,                0.97999,                0.79104,                0.86993,                0.73743,                0.71285,                 0.6455,                 1.2363,              0.0073864,              0.0073864,              0.0073864
                    266,                0.36178,                0.28275,                0.87624,                0.93065,                0.80119,                0.84114,                0.71384,                0.78651,                0.69972,                 1.3319,              0.0073765,              0.0073765,              0.0073765
                    267,                0.40754,                0.31247,                0.89691,                0.94229,                0.79104,                0.84614,                0.71271,                0.73805,                0.73861,                  1.276,              0.0073666,              0.0073666,              0.0073666
                    268,                0.38045,                0.27775,                0.89775,                0.93103,                0.80586,                0.90244,                0.75694,                0.70505,                0.56809,                 1.2575,              0.0073567,              0.0073567,              0.0073567
                    269,                0.37716,                0.29185,                0.88896,                0.93433,                0.84949,                 0.8992,                0.73912,                0.72907,                0.62905,                  1.275,              0.0073468,              0.0073468,              0.0073468
                    270,                0.39155,                0.28987,                0.90188,                0.94905,                0.83404,                0.89774,                 0.7475,                0.72883,                0.57125,                  1.316,              0.0073369,              0.0073369,              0.0073369
                    271,                0.35162,                0.27866,                0.88574,                0.94913,                0.83546,                0.89666,                0.72622,                0.80557,                0.53239,                 1.4209,               0.007327,               0.007327,               0.007327
                    272,                 0.3771,                 0.2751,                0.87891,                0.96167,                0.85075,                0.92871,                0.75789,                0.76287,                0.52283,                 1.3275,              0.0073171,              0.0073171,              0.0073171
