                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    476,                 0.3093,                 0.2359,                0.86687,                0.93304,                0.83189,                0.92454,                0.79581,                0.68177,                0.71438,                 1.1165,              0.0052975,              0.0052975,              0.0052975
                    477,                0.28897,                0.22287,                0.84713,                0.93518,                0.86142,                0.91837,                0.79724,                0.67855,                0.74101,                 1.1103,              0.0052876,              0.0052876,              0.0052876
                    478,                 0.2937,                0.22242,                0.86251,                0.93695,                0.68657,                0.80951,                0.69807,                0.70268,                  1.098,                 1.1561,              0.0052777,              0.0052777,              0.0052777
                    479,                0.27281,                 0.2193,                0.84675,                0.97706,                0.63577,                0.76662,                  0.664,                0.70698,                 1.2283,                 1.1545,              0.0052678,              0.0052678,              0.0052678
                    480,                0.28173,                0.21289,                 0.8399,                0.94475,                0.79104,                0.90265,                0.78015,                 0.7639,                0.75334,                 1.2507,              0.0052579,              0.0052579,              0.0052579
                    481,                0.29636,                0.22361,                0.85334,                0.97565,                0.68657,                0.78491,                0.66121,                0.71735,                0.84942,                 1.1879,               0.005248,               0.005248,               0.005248
                    482,                 0.3124,                0.23669,                0.84407,                0.96212,                0.79104,                0.90964,                0.77805,                0.73345,                0.76957,                  1.215,              0.0052381,              0.0052381,              0.0052381
                    483,                0.27888,                0.21857,                0.83758,                0.94711,                0.80179,                0.88599,                0.75756,                 0.7386,                0.75376,                 1.2335,              0.0052282,              0.0052282,              0.0052282
                    484,                0.29321,                0.23845,                0.87544,                0.96702,                0.87523,                0.93652,                0.78483,                0.73648,                0.56618,                 1.2185,              0.0052183,              0.0052183,              0.0052183
                    485,                0.28796,                0.22954,                0.84966,                0.93968,                 0.8209,                0.90905,                0.75418,                0.76034,                0.73199,                 1.2383,              0.0052084,              0.0052084,              0.0052084
                    486,                0.28284,                0.21256,                0.84759,                0.92701,                 0.8209,                0.90904,                0.75721,                0.76671,                0.76151,                 1.2424,              0.0051985,              0.0051985,              0.0051985
                    487,                0.29465,                0.22514,                0.84924,                0.93055,                 0.8806,                0.92317,                0.78055,                0.72383,                0.60721,                 1.1994,              0.0051886,              0.0051886,              0.0051886
                    488,                0.28472,                0.22074,                0.84354,                0.92441,                0.91271,                0.94324,                 0.8099,                0.69907,                0.52679,                 1.1764,              0.0051787,              0.0051787,              0.0051787
                    489,                0.27745,                0.22286,                0.84964,                0.91976,                 0.8555,                0.92837,                0.79288,                0.72067,                 0.6368,                 1.2079,              0.0051688,              0.0051688,              0.0051688
                    490,                0.29924,                0.23285,                0.86165,                 0.9096,                0.86567,                0.94092,                0.80794,                0.68628,                0.62896,                 1.1702,              0.0051589,              0.0051589,              0.0051589
                    491,                0.28245,                0.21742,                0.85145,                0.83784,                0.92537,                0.93685,                 0.8156,                0.64853,                 0.6585,                 1.1404,               0.005149,               0.005149,               0.005149
                    492,                 0.2544,                0.20046,                0.83149,                0.93146,                0.83582,                0.92061,                0.80723,                0.65501,                0.62326,                 1.1372,              0.0051391,              0.0051391,              0.0051391
                    493,                0.28008,                0.22585,                0.84303,                0.93306,                0.83222,                0.92699,                0.79879,                0.65944,                0.58685,                 1.1334,              0.0051292,              0.0051292,              0.0051292
                    494,                0.29189,                0.22507,                0.85663,                0.94819,                0.81953,                0.94442,                0.81198,                 0.6573,                0.61285,                 1.1194,              0.0051193,              0.0051193,              0.0051193
                    495,                0.29212,                 0.2212,                0.84342,                0.94909,                0.83469,                0.94162,                0.80034,                0.67564,                0.57211,                 1.1414,              0.0051094,              0.0051094,              0.0051094
                    496,                0.29209,                0.21056,                0.86149,                   0.96,                0.80597,                0.93779,                0.80469,                0.69095,                0.61222,                 1.1966,              0.0050995,              0.0050995,              0.0050995
                    497,                0.28621,                0.22035,                0.85217,                0.87381,                0.86567,                0.93959,                 0.8088,                 0.6473,                0.55636,                 1.1482,              0.0050896,              0.0050896,              0.0050896
                    498,                0.29194,                 0.2153,                0.84042,                0.88981,                0.84376,                0.91841,                0.79169,                 0.6467,                0.59416,                 1.1474,              0.0050797,              0.0050797,              0.0050797
                    499,                 0.2822,                 0.2074,                0.85034,                0.92445,                 0.8209,                0.90394,                0.78688,                0.68641,                0.65688,                 1.1868,              0.0050698,              0.0050698,              0.0050698
                    500,                0.27597,                0.22077,                0.85603,                 0.9424,                0.80597,                0.90677,                0.79086,                0.67983,                 0.6101,                 1.1681,              0.0050599,              0.0050599,              0.0050599
                    501,                0.29724,                0.22319,                 0.8563,                0.91667,                0.82088,                0.90785,                 0.7849,                 0.6599,                0.59656,                 1.1622,                0.00505,                0.00505,                0.00505
                    502,                0.27239,                0.21126,                 0.8528,                0.94556,                0.77772,                0.90321,                0.77183,                0.68094,                0.61659,                 1.1852,              0.0050401,              0.0050401,              0.0050401
                    503,                0.26813,                0.20419,                0.82504,                0.86737,                0.85075,                0.90187,                0.78163,                 0.6856,                0.59663,                 1.1919,              0.0050302,              0.0050302,              0.0050302
                    504,                0.28774,                0.22404,                0.86642,                0.94081,                0.83582,                0.90454,                0.78863,                0.66439,                0.56816,                 1.1525,              0.0050203,              0.0050203,              0.0050203
                    505,                0.27684,                0.20807,                0.84744,                0.92545,                0.83582,                0.84972,                0.74032,                0.68239,                0.66777,                 1.1944,              0.0050104,              0.0050104,              0.0050104
                    506,                0.27125,                0.20603,                0.84315,                 0.9113,                0.70149,                0.77815,                0.65186,                0.78064,                0.89895,                 1.2585,              0.0050005,              0.0050005,              0.0050005
                    507,                0.28301,                0.21613,                0.83275,                0.90744,                0.76119,                0.83289,                0.70562,                0.73318,                0.75688,                 1.2379,              0.0049906,              0.0049906,              0.0049906
                    508,                0.28121,                0.20653,                0.85506,                0.91652,                0.86567,                0.91465,                0.80115,                0.67546,                0.60169,                 1.1689,              0.0049807,              0.0049807,              0.0049807
                    509,                0.27766,                0.21687,                0.83931,                0.91968,                0.85458,                0.92091,                 0.8062,                0.68887,                0.60503,                 1.1643,              0.0049708,              0.0049708,              0.0049708
                    510,                  0.282,                0.22064,                0.84007,                0.93411,                0.86567,                0.91498,                0.80737,                 0.6839,                0.57638,                 1.1634,              0.0049609,              0.0049609,              0.0049609
                    511,                0.28295,                 0.2126,                0.84791,                 0.9308,                 0.8031,                0.92322,                0.79635,                0.69397,                0.57207,                 1.1658,               0.004951,               0.004951,               0.004951
                    512,                0.29489,                0.20681,                0.85324,                 0.9665,                0.86125,                0.94281,                0.79348,                0.71963,                0.48889,                 1.2185,              0.0049411,              0.0049411,              0.0049411
                    513,                0.27724,                 0.2186,                0.84359,                0.92505,                0.92111,                0.93927,                0.76829,                0.72541,                0.46992,                 1.2145,              0.0049312,              0.0049312,              0.0049312
                    514,                0.28164,                0.21368,                0.84506,                0.90709,                 0.8744,                 0.9144,                0.78129,                0.70003,                0.50579,                  1.173,              0.0049213,              0.0049213,              0.0049213
                    515,                0.24844,                0.19179,                0.83906,                0.90403,                0.84362,                0.90249,                0.77203,                0.76083,                0.62702,                 1.2216,              0.0049114,              0.0049114,              0.0049114
                    516,                0.26622,                0.21278,                0.82725,                0.88883,                0.83537,                0.87623,                0.75808,                0.74875,                0.67112,                 1.2233,              0.0049015,              0.0049015,              0.0049015
                    517,                0.28258,                0.22227,                0.85659,                0.94888,                0.83112,                0.93898,                0.81595,                0.65897,                 0.5111,                 1.1668,              0.0048916,              0.0048916,              0.0048916
                    518,                0.26446,                0.20628,                0.84299,                0.94823,                0.82008,                0.93954,                0.82074,                0.63992,                0.50027,                 1.1286,              0.0048817,              0.0048817,              0.0048817
                    519,                0.25391,                0.20346,                0.83394,                0.94395,                0.83582,                0.91709,                0.81298,                0.69201,                0.52106,                 1.1983,              0.0048718,              0.0048718,              0.0048718
                    520,                0.27322,                0.21495,                0.84128,                0.92929,                0.86567,                0.92737,                0.80796,                0.65668,                0.59583,                 1.1338,              0.0048619,              0.0048619,              0.0048619
                    521,                0.25835,                0.19538,                0.83592,                0.91935,                0.85067,                0.92053,                 0.7994,                0.66462,                0.67337,                 1.1432,               0.004852,               0.004852,               0.004852
                    522,                0.29097,                0.21625,                0.86659,                0.93304,                  0.832,                0.93036,                0.80773,                0.67105,                0.63392,                 1.1493,              0.0048421,              0.0048421,              0.0048421
                    523,                0.28215,                0.21366,                0.85246,                0.96257,                0.79104,                0.87771,                0.77663,                0.66846,                0.72351,                 1.1258,              0.0048322,              0.0048322,              0.0048322
                    524,                0.27498,                 0.1961,                0.84461,                0.94772,                0.81175,                0.89284,                0.78388,                0.67151,                0.79255,                 1.1307,              0.0048223,              0.0048223,              0.0048223
                    525,                 0.2776,                0.20809,                0.83473,                0.92966,                0.83582,                 0.9012,                0.78576,                  0.649,                0.75411,                 1.1085,              0.0048124,              0.0048124,              0.0048124
                    526,                0.26979,                0.20221,                0.84482,                0.91784,                0.83368,                0.91003,                0.79779,                0.65524,                0.76328,                 1.1239,              0.0048025,              0.0048025,              0.0048025
                    527,                0.25096,                0.20804,                0.83498,                0.92639,                0.83582,                0.91051,                0.80355,                0.63417,                0.70352,                 1.1181,              0.0047926,              0.0047926,              0.0047926
                    528,                0.26173,                0.20689,                0.84411,                0.94694,                0.85075,                0.92972,                0.80507,                0.65304,                0.58843,                 1.1379,              0.0047827,              0.0047827,              0.0047827
                    529,                0.27129,                0.20131,                0.84491,                0.94806,                 0.8209,                0.91605,                0.79264,                0.70015,                0.58678,                 1.1896,              0.0047728,              0.0047728,              0.0047728
                    530,                0.27497,                0.21334,                0.85113,                0.94397,                0.80597,                0.89978,                0.78238,                0.71073,                0.59879,                  1.239,              0.0047629,              0.0047629,              0.0047629
                    531,                0.26358,                  0.196,                0.83261,                0.95108,                0.87056,                0.91108,                0.75506,                0.68104,                0.56055,                 1.1958,               0.004753,               0.004753,               0.004753
                    532,                0.27887,                0.20764,                0.85206,                0.94947,                0.84147,                0.87936,                0.72952,                0.68795,                0.68443,                 1.2158,              0.0047431,              0.0047431,              0.0047431
                    533,                0.28415,                 0.2105,                0.85906,                0.93244,                0.82396,                0.89687,                  0.766,                0.66274,                0.67273,                 1.1898,              0.0047332,              0.0047332,              0.0047332
                    534,                0.26291,                0.19918,                0.84266,                0.91538,                0.89552,                0.94587,                0.81224,                0.66134,                0.55808,                  1.195,              0.0047233,              0.0047233,              0.0047233
                    535,                0.27333,                0.21733,                0.86275,                0.89323,                0.87414,                0.94282,                 0.7941,                0.69408,                0.57435,                 1.2409,              0.0047134,              0.0047134,              0.0047134
                    536,                0.28517,                0.20531,                0.85495,                0.87754,                0.85568,                0.93221,                0.80746,                0.62252,                0.56352,                 1.1531,              0.0047035,              0.0047035,              0.0047035
                    537,                 0.2496,                 0.1829,                0.82453,                0.85603,                0.88752,                 0.9264,                0.81303,                0.64129,                0.59242,                 1.1668,              0.0046936,              0.0046936,              0.0046936
                    538,                0.26807,                0.19887,                0.85088,                0.86169,                 0.8806,                0.92227,                0.81261,                0.65102,                0.58407,                 1.1581,              0.0046837,              0.0046837,              0.0046837
                    539,                0.26421,                0.20461,                0.85354,                0.87662,                 0.8806,                0.92349,                0.81429,                0.66484,                0.56171,                 1.1784,              0.0046738,              0.0046738,              0.0046738
                    540,                0.27322,                0.20719,                0.84887,                0.89012,                0.86567,                0.92243,                0.80571,                0.68463,                0.56477,                 1.1988,              0.0046639,              0.0046639,              0.0046639
                    541,                0.27056,                0.20792,                0.86018,                0.93337,                0.85075,                0.93129,                0.80336,                0.71601,                0.57647,                  1.203,               0.004654,               0.004654,               0.004654
                    542,                0.27428,                0.20608,                0.84046,                0.91186,                0.86567,                0.93095,                0.80482,                0.72785,                0.58236,                 1.1796,              0.0046441,              0.0046441,              0.0046441
                    543,                0.27089,                0.20204,                0.84383,                0.93445,                0.85112,                0.94373,                0.78551,                0.73269,                0.63649,                 1.2062,              0.0046342,              0.0046342,              0.0046342
                    544,                0.27518,                0.20817,                0.83874,                0.93862,                0.85075,                0.91729,                0.78063,                0.78723,                0.63512,                 1.2545,              0.0046243,              0.0046243,              0.0046243
                    545,                0.26485,                0.19982,                0.83974,                0.94809,                0.81785,                0.91136,                0.77719,                0.76461,                0.62912,                 1.2187,              0.0046144,              0.0046144,              0.0046144
                    546,                0.30078,                0.21771,                 0.8682,                0.95943,                0.80597,                0.84379,                0.70071,                 0.8276,                0.74952,                 1.2751,              0.0046045,              0.0046045,              0.0046045
                    547,                0.26872,                0.20526,                0.83546,                0.94498,                0.80597,                0.88664,                0.74596,                 0.7803,                0.74388,                 1.2275,              0.0045946,              0.0045946,              0.0045946
                    548,                0.28028,                0.20398,                0.85448,                0.96131,                 0.8209,                0.91565,                0.79149,                0.71974,                0.65337,                 1.1806,              0.0045847,              0.0045847,              0.0045847
                    549,                0.24768,                0.19245,                0.83544,                0.94258,                0.80597,                0.89002,                0.75479,                0.73636,                0.65544,                 1.2106,              0.0045748,              0.0045748,              0.0045748
                    550,                0.24621,                0.19585,                0.82956,                0.93519,                0.86156,                0.92475,                0.81253,                0.68761,                0.52738,                 1.1712,              0.0045649,              0.0045649,              0.0045649
                    551,                 0.2857,                0.19947,                0.85419,                0.94057,                0.83582,                0.92293,                0.81651,                0.72043,                0.54299,                 1.2115,               0.004555,               0.004555,               0.004555
                    552,                0.27291,                0.18903,                0.85023,                0.94894,                0.83217,                0.92006,                0.79812,                0.73358,                0.52728,                   1.23,              0.0045451,              0.0045451,              0.0045451
                    553,                0.27887,                0.21003,                 0.8445,                0.94886,                0.83083,                0.92062,                0.80125,                0.74045,                0.59252,                 1.2352,              0.0045352,              0.0045352,              0.0045352
                    554,                0.28133,                0.21067,                0.85224,                 0.9449,                0.76794,                0.88341,                0.77016,                0.78001,                0.77569,                 1.2512,              0.0045253,              0.0045253,              0.0045253
                    555,                0.27818,                0.20027,                0.85918,                0.92598,                0.79104,                0.89303,                 0.7809,                0.77743,                0.74383,                 1.2464,              0.0045154,              0.0045154,              0.0045154
                    556,                0.26533,                0.20188,                 0.8326,                0.94908,                0.83457,                0.91864,                0.79352,                 0.7057,                0.55512,                 1.1834,              0.0045055,              0.0045055,              0.0045055
                    557,                0.27729,                0.21438,                0.86903,                0.98275,                0.85025,                0.93317,                0.79327,                0.69819,                0.58001,                 1.1924,              0.0044956,              0.0044956,              0.0044956
                    558,                0.27217,                 0.2019,                0.84933,                 0.9627,                0.86567,                0.93433,                 0.7908,                0.69765,                0.57222,                 1.1761,              0.0044857,              0.0044857,              0.0044857
                    559,                0.27318,                0.20285,                0.83582,                0.95065,                0.86259,                0.93198,                0.79296,                0.71685,                0.57852,                 1.2035,              0.0044758,              0.0044758,              0.0044758
                    560,                0.26282,                0.20079,                0.84724,                0.95076,                 0.8645,                 0.9323,                0.78794,                0.72252,                0.57918,                   1.22,              0.0044659,              0.0044659,              0.0044659
                    561,                0.27854,                0.20645,                0.84883,                0.93329,                 0.8806,                0.94012,                0.78452,                0.69805,                 0.5837,                 1.1961,               0.004456,               0.004456,               0.004456
                    562,                0.28786,                0.20071,                0.86821,                0.93726,                0.89191,                0.94223,                0.79681,                0.71953,                0.60214,                 1.2056,              0.0044461,              0.0044461,              0.0044461
                    563,                0.26863,                0.22094,                0.83806,                0.93583,                0.89552,                0.93199,                0.79959,                0.70831,                0.65667,                  1.199,              0.0044362,              0.0044362,              0.0044362
                    564,                0.28595,                0.20126,                0.85264,                0.93646,                0.87997,                0.91647,                0.78179,                0.72235,                0.61679,                 1.2127,              0.0044263,              0.0044263,              0.0044263
                    565,                0.27455,                0.21232,                0.85028,                0.96293,                0.83582,                0.88928,                0.72846,                0.72887,                0.61499,                  1.213,              0.0044164,              0.0044164,              0.0044164
                    566,                0.27749,                0.20074,                0.84816,                0.93357,                0.85075,                0.89395,                0.74692,                0.71451,                0.58628,                 1.1995,              0.0044065,              0.0044065,              0.0044065
                    567,                 0.2795,                0.20401,                0.86053,                0.92011,                 0.8596,                0.92444,                0.79476,                0.67258,                0.55163,                 1.1767,              0.0043966,              0.0043966,              0.0043966
                    568,                0.28067,                0.20469,                0.85416,                0.92261,                0.88973,                0.92844,                0.79677,                 0.6887,                0.51194,                 1.1844,              0.0043867,              0.0043867,              0.0043867
                    569,                0.25831,                0.20051,                0.84389,                0.91971,                 0.8806,                 0.9261,                 0.8004,                0.67555,                0.51159,                 1.1681,              0.0043768,              0.0043768,              0.0043768
                    570,                0.27345,                0.20379,                 0.8396,                 0.9192,                0.84903,                0.91773,                0.79715,                0.66165,                0.58138,                 1.1521,              0.0043669,              0.0043669,              0.0043669
                    571,                0.26636,                0.20225,                0.84694,                0.90648,                0.83582,                0.89811,                0.78492,                0.67434,                0.66324,                 1.1627,               0.004357,               0.004357,               0.004357
                    572,                 0.2704,                0.21043,                0.83906,                0.94541,                 0.7755,                0.88234,                 0.7723,                0.75117,                0.73127,                 1.2206,              0.0043471,              0.0043471,              0.0043471
                    573,                0.25836,                0.20276,                0.83965,                0.94796,                0.81576,                0.89399,                0.77555,                0.73315,                0.76688,                 1.1895,              0.0043372,              0.0043372,              0.0043372
                    574,                0.28959,                0.20849,                0.85424,                0.94532,                0.77408,                 0.8813,                0.74499,                0.71466,                 0.6779,                 1.1832,              0.0043273,              0.0043273,              0.0043273
                    575,                0.26236,                0.20505,                0.85926,                0.91473,                0.80062,                 0.8899,                0.75787,                0.70649,                0.67236,                 1.1786,              0.0043174,              0.0043174,              0.0043174
                    576,                0.25309,                0.18971,                0.84086,                0.91223,                0.80597,                0.91002,                0.77874,                0.70144,                0.67419,                 1.1865,              0.0043075,              0.0043075,              0.0043075
                    577,                0.28133,                0.20092,                0.86372,                0.94817,                0.81916,                 0.9145,                0.77277,                0.73596,                0.71121,                 1.2351,              0.0042976,              0.0042976,              0.0042976
                    578,                0.27962,                0.21004,                0.84038,                0.94657,                0.80597,                0.89236,                0.75936,                0.71138,                0.76573,                 1.2166,              0.0042877,              0.0042877,              0.0042877
                    579,                0.28365,                0.21387,                 0.8628,                0.92957,                0.78796,                0.86011,                0.73666,                0.74695,                0.77425,                 1.2681,              0.0042778,              0.0042778,              0.0042778
                    580,                0.27475,                0.21039,                0.84924,                0.89105,                0.83582,                0.92455,                0.79079,                0.74337,                0.62868,                 1.2499,              0.0042679,              0.0042679,              0.0042679
                    581,                0.24472,                0.18639,                0.84559,                0.89474,                0.88819,                0.94105,                 0.7908,                0.72493,                0.54108,                 1.2535,               0.004258,               0.004258,               0.004258
                    582,                 0.2683,                0.19507,                0.85441,                0.91999,                0.85816,                0.92315,                0.76165,                0.71918,                0.59036,                 1.2502,              0.0042481,              0.0042481,              0.0042481
                    583,                0.25502,                0.19368,                0.83464,                 0.9487,                0.82817,                0.89877,                0.72603,                0.71545,                0.67441,                 1.2407,              0.0042382,              0.0042382,              0.0042382
                    584,                0.26726,                0.18834,                0.84572,                0.91845,                0.84056,                0.90449,                0.75093,                 0.6921,                0.61541,                 1.2304,              0.0042283,              0.0042283,              0.0042283
                    585,                0.27543,                0.19971,                0.84322,                  0.914,                0.86567,                0.91372,                0.77907,                0.65655,                 0.5358,                 1.2115,              0.0042184,              0.0042184,              0.0042184
                    586,                0.25014,                0.19306,                0.83805,                 0.9362,                0.87604,                0.93589,                0.79672,                0.66186,                0.53806,                 1.2101,              0.0042085,              0.0042085,              0.0042085
                    587,                0.27381,                0.19327,                0.86192,                0.89686,                0.90847,                0.94409,                0.80306,                0.67879,                0.54428,                 1.2002,              0.0041986,              0.0041986,              0.0041986
                    588,                0.26222,                0.19947,                0.84814,                0.92414,                0.90907,                0.94655,                0.81611,                 0.6854,                0.53713,                 1.1918,              0.0041887,              0.0041887,              0.0041887
                    589,                0.25907,                0.19917,                0.84899,                0.91148,                0.92216,                0.94203,                0.81976,                0.67342,                0.50892,                 1.1804,              0.0041788,              0.0041788,              0.0041788
                    590,                0.23573,                0.18449,                0.82917,                0.87222,                0.91694,                 0.9438,                0.82598,                0.68871,                0.49523,                  1.197,              0.0041689,              0.0041689,              0.0041689
                    591,                 0.2576,                0.20183,                 0.8398,                0.90731,                0.87661,                0.94357,                0.82623,                0.68285,                0.49278,                 1.2056,               0.004159,               0.004159,               0.004159
                    592,                0.24622,                0.19049,                0.83279,                0.89506,                0.89117,                0.92936,                 0.8194,                0.70251,                0.52836,                   1.24,              0.0041491,              0.0041491,              0.0041491
                    593,                0.24842,                0.19956,                0.84237,                0.94878,                0.82948,                0.92112,                0.81156,                0.67118,                 0.5344,                 1.1984,              0.0041392,              0.0041392,              0.0041392
                    594,                0.26663,                0.19537,                0.84843,                0.90042,                0.85075,                0.92714,                0.80909,                0.67938,                0.53815,                 1.2039,              0.0041293,              0.0041293,              0.0041293
                    595,                0.27117,                0.19942,                0.86797,                0.91879,                0.84442,                0.92632,                0.79652,                0.71201,                0.63248,                 1.2193,              0.0041194,              0.0041194,              0.0041194
                    596,                0.26144,                 0.1863,                  0.842,                0.93054,                0.83582,                0.91704,                0.77611,                0.69775,                0.61243,                 1.2013,              0.0041095,              0.0041095,              0.0041095
                    597,                0.24561,                0.18409,                0.83994,                0.97434,                0.80597,                0.90585,                0.75983,                0.71259,                0.59885,                 1.2134,              0.0040996,              0.0040996,              0.0040996
                    598,                0.25635,                0.20476,                0.84259,                0.93196,                0.81775,                0.84939,                0.70169,                0.71562,                0.64459,                 1.2064,              0.0040897,              0.0040897,              0.0040897
                    599,                0.26242,                0.20398,                0.85297,                0.97809,                0.80597,                0.83003,                0.69142,                0.70952,                0.67485,                 1.2329,              0.0040798,              0.0040798,              0.0040798
                    600,                0.23962,                0.18388,                0.83585,                0.94628,                0.80597,                0.84315,                 0.7097,                0.72958,                0.67348,                 1.2472,              0.0040699,              0.0040699,              0.0040699
                    601,                0.23387,                0.18112,                0.82099,                0.96489,                0.82026,                0.89597,                0.73228,                0.73725,                0.65258,                 1.2542,                0.00406,                0.00406,                0.00406
                    602,                0.25907,                0.19459,                0.85232,                0.92068,                0.86617,                0.92954,                0.78793,                0.74434,                0.62807,                 1.2491,              0.0040501,              0.0040501,              0.0040501
                    603,                0.23227,                0.18765,                0.83388,                0.92246,                0.88783,                0.94808,                0.80058,                0.69416,                 0.5574,                 1.2016,              0.0040402,              0.0040402,              0.0040402
                    604,                0.28153,                0.20143,                0.86055,                 0.9027,                0.83089,                0.94236,                0.78143,                0.72169,                0.60295,                  1.211,              0.0040303,              0.0040303,              0.0040303
                    605,                 0.2463,                0.18833,                0.84286,                 0.9473,                0.80492,                0.89418,                0.74025,                0.72742,                0.66154,                  1.221,              0.0040204,              0.0040204,              0.0040204
                    606,                0.25897,                0.19323,                0.84604,                0.92826,                0.86567,                0.93571,                0.79128,                 0.7347,                0.55846,                 1.2674,              0.0040105,              0.0040105,              0.0040105
                    607,                0.24404,                0.17492,                0.84048,                0.93646,                0.87996,                0.93812,                 0.7939,                0.71466,                0.54878,                 1.2366,              0.0040006,              0.0040006,              0.0040006
                    608,                0.24256,                0.18689,                0.82535,                0.93522,                 0.8806,                0.93786,                0.79996,                0.69646,                0.59091,                 1.2024,              0.0039907,              0.0039907,              0.0039907
                    609,                0.26325,                0.21639,                0.85522,                0.93012,                0.86567,                0.93814,                0.80593,                 0.6907,                 0.6065,                 1.1934,              0.0039808,              0.0039808,              0.0039808
