                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    168,                0.51633,                0.47308,                0.94543,                0.92252,                0.88857,                0.91947,                0.75488,                0.73974,                0.53874,                  1.286,              0.0083467,              0.0083467,              0.0083467
                    169,                0.43207,                0.33153,                0.89454,                0.89496,                0.89552,                0.93397,                0.75449,                0.71118,                0.50147,                 1.2642,              0.0083368,              0.0083368,              0.0083368
                    170,                0.44979,                0.41964,                0.92484,                0.78956,                0.70149,                0.73435,                0.59966,                0.93691,                 1.0577,                 1.4031,              0.0083269,              0.0083269,              0.0083269
                    171,                0.42588,                 0.3381,                 0.8981,                0.89419,                0.75682,                0.82202,                0.66805,                0.85117,                0.86143,                 1.3473,               0.008317,               0.008317,               0.008317
                    172,                0.42176,                0.32369,                0.93759,                0.96538,                0.68657,                0.79077,                0.64943,                 0.7754,                 1.2308,                  1.219,              0.0083071,              0.0083071,              0.0083071
                    173,                0.41344,                 0.3258,                0.91814,                0.89385,                0.75413,                0.85051,                0.67221,                0.75845,                0.86024,                 1.2482,              0.0082972,              0.0082972,              0.0082972
                    174,                0.45237,                0.34166,                0.93469,                0.93395,                0.71642,                 0.8398,                0.67633,                0.76502,                0.92033,                 1.2333,              0.0082873,              0.0082873,              0.0082873
                    175,                 0.4571,                0.34953,                0.92486,                0.95909,                0.69984,                0.82492,                0.67555,                0.76461,                0.85575,                 1.2111,              0.0082774,              0.0082774,              0.0082774
                    176,                0.48434,                0.44148,                0.96067,                0.86962,                0.80597,                0.85744,                0.68609,                0.75706,                 0.7342,                 1.2022,              0.0082675,              0.0082675,              0.0082675
                    177,                0.42244,                0.34661,                0.90719,                0.93459,                 0.8806,                0.93579,                0.77127,                 0.7346,                0.50899,                 1.2272,              0.0082576,              0.0082576,              0.0082576
                    178,                0.44677,                0.34142,                 0.9096,                0.93799,                0.80597,                0.90753,                0.74305,                 0.7393,                0.56321,                 1.2339,              0.0082477,              0.0082477,              0.0082477
                    179,                0.45546,                0.32223,                0.90229,                0.92892,                0.64179,                0.77169,                0.62689,                0.81687,                0.85992,                 1.2299,              0.0082378,              0.0082378,              0.0082378
                    180,                0.43408,                0.32273,                0.89971,                0.86363,                0.86567,                0.88862,                0.70476,                0.79566,                0.64979,                 1.2923,              0.0082279,              0.0082279,              0.0082279
                    181,                0.43771,                0.37137,                0.89003,                0.91925,                 0.8496,                 0.9045,                0.74995,                0.75137,                0.59893,                 1.3085,               0.008218,               0.008218,               0.008218
                    182,                0.41337,                0.31235,                0.93382,                0.96345,                0.78691,                0.90737,                0.72825,                0.73758,                0.67181,                 1.2731,              0.0082081,              0.0082081,              0.0082081
                    183,                0.40986,                0.29994,                 0.8895,                0.93618,                0.85075,                0.91818,                0.74597,                0.68655,                0.56377,                 1.2148,              0.0081982,              0.0081982,              0.0081982
                    184,                0.47035,                0.35119,                0.93794,                0.93438,                0.85007,                0.91699,                0.72951,                0.72602,                0.54067,                 1.2797,              0.0081883,              0.0081883,              0.0081883
                    185,                0.42487,                0.31291,                0.90261,                0.95135,                0.87559,                0.91901,                0.75728,                0.74074,                0.56376,                 1.2936,              0.0081784,              0.0081784,              0.0081784
                    186,                0.40832,                0.31262,                0.87826,                0.94994,                0.84963,                0.90374,                0.75913,                0.77326,                0.58912,                 1.3217,              0.0081685,              0.0081685,              0.0081685
                    187,                0.37946,                0.29848,                0.91412,                0.95301,                0.91045,                 0.9303,                0.75484,                  0.767,                0.56345,                 1.3543,              0.0081586,              0.0081586,              0.0081586
                    188,                0.41073,                0.43891,                0.85925,                0.93176,                0.86567,                0.90178,                 0.7789,                0.70429,                0.64653,                  1.221,              0.0081487,              0.0081487,              0.0081487
                    189,                0.44441,                0.34013,                0.93909,                0.98202,                0.81535,                0.89894,                0.76505,                  0.771,                0.70894,                 1.2689,              0.0081388,              0.0081388,              0.0081388
                    190,                0.46156,                0.37974,                0.96608,                 0.9502,                0.85444,                0.92795,                0.75635,                0.71213,                 0.5312,                 1.2352,              0.0081289,              0.0081289,              0.0081289
                    191,                0.43343,                0.30653,                0.93703,                 0.9627,                0.86567,                 0.9315,                0.76373,                0.76898,                0.57501,                 1.2732,               0.008119,               0.008119,               0.008119
                    192,                0.40012,                 0.2985,                 0.9095,                0.96279,                0.85075,                0.91398,                0.77227,                0.71087,                0.56297,                 1.2139,              0.0081091,              0.0081091,              0.0081091
                    193,                0.68786,                0.40832,                 1.1705,                0.97453,                0.85075,                0.90029,                 0.7442,                0.76625,                 0.6667,                  1.266,              0.0080992,              0.0080992,              0.0080992
                    194,                0.42481,                0.33558,                0.93836,                0.94629,                0.78886,                0.88466,                0.72935,                0.71401,                0.60907,                 1.1975,              0.0080893,              0.0080893,              0.0080893
                    195,                0.36813,                0.30429,                0.87112,                0.96147,                0.74488,                0.84786,                 0.7044,                0.74028,                0.85659,                  1.206,              0.0080794,              0.0080794,              0.0080794
                    196,                0.38519,                0.29969,                0.88507,                0.94707,                0.80124,                 0.9086,                0.77006,                0.68772,                0.55957,                  1.226,              0.0080695,              0.0080695,              0.0080695
                    197,                0.42977,                0.50731,                0.89995,                0.87567,                0.84104,                0.90203,                0.75665,                0.70426,                0.66485,                 1.1821,              0.0080596,              0.0080596,              0.0080596
                    198,                0.40149,                0.33924,                0.89557,                0.98331,                0.87918,                0.93781,                0.78135,                0.73016,                0.53766,                 1.3142,              0.0080497,              0.0080497,              0.0080497
                    199,                 0.4187,                0.32704,                0.90273,                0.96597,                0.85075,                0.92644,                0.76989,                0.75206,                0.67235,                 1.3229,              0.0080398,              0.0080398,              0.0080398
                    200,                0.40531,                0.31393,                0.92156,                0.98177,                0.80401,                0.91149,                0.78744,                0.69955,                0.64833,                 1.2866,              0.0080299,              0.0080299,              0.0080299
                    201,                0.38917,                0.31161,                0.88195,                0.98074,                0.77612,                0.88194,                0.76737,                0.67923,                0.72688,                 1.2446,                0.00802,                0.00802,                0.00802
                    202,                0.37401,                0.28956,                0.88332,                0.94817,                0.81917,                0.88621,                0.77044,                0.67637,                0.64348,                   1.21,              0.0080101,              0.0080101,              0.0080101
                    203,                0.39372,                0.34003,                0.90537,                 0.9043,                0.85075,                0.89656,                0.76346,                0.64028,                0.59397,                 1.1855,              0.0080002,              0.0080002,              0.0080002
                    204,                0.44192,                0.33287,                0.89338,                0.97618,                0.80597,                0.87612,                0.70787,                0.68989,                0.62923,                 1.2205,              0.0079903,              0.0079903,              0.0079903
                    205,                0.47887,                0.35146,                0.96363,                0.93579,                0.89552,                0.91545,                0.72661,                0.72292,                0.61564,                 1.2509,              0.0079804,              0.0079804,              0.0079804
                    206,                0.40169,                0.31965,                0.87133,                 0.9398,                0.69909,                0.80481,                0.64913,                0.82262,                0.84463,                 1.3231,              0.0079705,              0.0079705,              0.0079705
                    207,                0.39848,                0.30908,                0.90864,                0.94813,                0.83582,                0.90247,                0.72204,                0.74525,                0.56033,                 1.2994,              0.0079606,              0.0079606,              0.0079606
                    208,                0.39527,                0.28542,                0.91134,                0.96261,                0.85075,                0.90009,                  0.679,                0.88663,                0.67166,                 1.3912,              0.0079507,              0.0079507,              0.0079507
                    209,                0.44305,                 0.3341,                0.93843,                0.91923,                0.86567,                0.90665,                0.72056,                0.82442,                0.53866,                 1.3532,              0.0079408,              0.0079408,              0.0079408
                    210,                0.38734,                0.29778,                0.90625,                0.93328,                0.83509,                0.89228,                0.67623,                0.82322,                0.58751,                 1.3331,              0.0079309,              0.0079309,              0.0079309
                    211,                0.53157,                0.89825,                0.93688,                0.93206,                0.83582,                0.92048,                0.73895,                0.76144,                0.57232,                 1.3183,               0.007921,               0.007921,               0.007921
                    212,                0.43278,                0.32353,                 0.9012,                0.93426,                0.84851,                0.91995,                0.76583,                0.73825,                0.52668,                 1.2697,              0.0079111,              0.0079111,              0.0079111
                    213,                0.41181,                0.36182,                0.87819,                0.94713,                0.85075,                0.92142,                0.76852,                0.73005,                0.55274,                 1.2568,              0.0079012,              0.0079012,              0.0079012
                    214,                0.41854,                0.29414,                0.91339,                0.95214,                0.89088,                0.92092,                0.79432,                0.71112,                0.49258,                 1.2201,              0.0078913,              0.0078913,              0.0078913
                    215,                0.42541,                0.32586,                0.91139,                0.94811,                0.83582,                0.90932,                0.77267,                0.72043,                0.51105,                 1.2085,              0.0078814,              0.0078814,              0.0078814
                    216,                 0.4783,                0.35633,                0.98951,                0.93334,                 0.8806,                0.93262,                0.78204,                0.70405,                0.58891,                 1.2261,              0.0078715,              0.0078715,              0.0078715
                    217,                0.47178,                 0.3245,                0.93246,                0.95903,                0.85075,                0.92239,                0.73259,                 0.7404,                0.61315,                 1.2765,              0.0078616,              0.0078616,              0.0078616
                    218,                0.41691,                0.31693,                0.90803,                0.91488,                0.85075,                0.91294,                0.74587,                  0.702,                0.65129,                 1.1971,              0.0078517,              0.0078517,              0.0078517
                    219,                0.48413,                0.33604,                 0.9603,                0.91824,                0.86567,                0.90134,                0.72517,                0.69899,                0.59441,                 1.2506,              0.0078418,              0.0078418,              0.0078418
                    220,                0.37961,                0.29959,                0.90116,                0.90596,                0.86279,                0.91909,                0.71702,                0.73526,                0.60058,                  1.304,              0.0078319,              0.0078319,              0.0078319
                    221,                0.41843,                0.30867,                0.92604,                0.91916,                0.84859,                0.91323,                0.75346,                0.69059,                0.61032,                 1.2772,               0.007822,               0.007822,               0.007822
                    222,                0.40422,                0.28472,                0.92135,                0.92686,                0.80597,                0.91142,                0.71383,                0.71863,                0.63724,                 1.3152,              0.0078121,              0.0078121,              0.0078121
                    223,                0.38629,                0.30345,                0.88752,                  0.983,                0.86288,                0.91338,                0.73393,                0.72806,                0.52552,                 1.3264,              0.0078022,              0.0078022,              0.0078022
                    224,                0.37608,                0.30843,                0.87104,                0.97942,                 0.8209,                0.89845,                0.72774,                0.77637,                0.75686,                 1.3155,              0.0077923,              0.0077923,              0.0077923
                    225,                0.39117,                0.28511,                0.88722,                0.96429,                0.85075,                0.91506,                0.75039,                0.73905,                0.69793,                 1.2757,              0.0077824,              0.0077824,              0.0077824
                    226,                0.39963,                0.35988,                 0.9221,                0.95076,                0.86467,                0.93296,                0.75082,                0.72396,                0.60647,                 1.2528,              0.0077725,              0.0077725,              0.0077725
                    227,                0.40503,                0.27815,                0.92721,                0.93166,                 0.8806,                0.93426,                0.74807,                0.69993,                0.59228,                 1.2518,              0.0077626,              0.0077626,              0.0077626
                    228,                0.40711,                0.49552,                0.93748,                0.93316,                0.86567,                0.92036,                 0.7327,                 0.7021,                0.58653,                 1.2707,              0.0077527,              0.0077527,              0.0077527
                    229,                 0.3835,                0.33003,                0.87167,                0.88957,                0.86567,                0.91872,                0.72351,                0.79392,                 0.6943,                  1.314,              0.0077428,              0.0077428,              0.0077428
                    230,                0.40832,                0.32047,                0.94542,                0.94899,                0.85075,                0.91026,                0.74709,                0.70761,                0.63824,                 1.2557,              0.0077329,              0.0077329,              0.0077329
                    231,                0.42151,                0.30705,                0.90681,                 0.9767,                0.76119,                0.87374,                0.71668,                0.75443,                0.69737,                 1.2439,               0.007723,               0.007723,               0.007723
                    232,                0.43154,                0.31443,                0.92402,                0.94663,                 0.8209,                0.88424,                0.73687,                0.71275,                0.62632,                 1.2231,              0.0077131,              0.0077131,              0.0077131
                    233,                0.44923,                0.33288,                 0.9406,                0.94393,                0.85075,                 0.9016,                0.73862,                0.71304,                0.58871,                 1.2689,              0.0077032,              0.0077032,              0.0077032
                    234,                0.40357,                0.31079,                0.90213,                0.90668,                0.87015,                0.90992,                0.74136,                0.75755,                0.65667,                 1.2864,              0.0076933,              0.0076933,              0.0076933
                    235,                0.40094,                0.29234,                0.88552,                0.94643,                0.79101,                0.90258,                0.74127,                0.76434,                0.66088,                 1.3174,              0.0076834,              0.0076834,              0.0076834
                    236,                0.40482,                0.29619,                0.89739,                0.84011,                0.85075,                0.89274,                0.73451,                0.75502,                0.67779,                 1.3133,              0.0076735,              0.0076735,              0.0076735
                    237,                0.40255,                0.30783,                0.88413,                0.94765,                0.77612,                0.88859,                0.71739,                0.77259,                0.69149,                  1.307,              0.0076636,              0.0076636,              0.0076636
                    238,                0.38954,                0.28557,                0.90025,                0.92796,                0.79104,                0.89347,                0.73712,                0.72231,                 0.7148,                 1.2431,              0.0076537,              0.0076537,              0.0076537
                    239,                0.38233,                0.29213,                0.89522,                0.88599,                0.79104,                0.87244,                0.71725,                0.78764,                0.80348,                 1.2815,              0.0076438,              0.0076438,              0.0076438
                    240,                0.37796,                0.29136,                0.89644,                0.93645,                0.87972,                0.92626,                0.77367,                0.70106,                0.51389,                 1.2434,              0.0076339,              0.0076339,              0.0076339
                    241,                  0.409,                 0.3107,                0.92751,                0.96712,                0.87812,                0.92954,                0.77717,                0.68104,                0.45349,                  1.239,               0.007624,               0.007624,               0.007624
                    242,                0.36554,                0.27172,                0.87485,                0.89611,                0.90122,                0.92114,                0.72753,                0.76636,                0.57418,                  1.309,              0.0076141,              0.0076141,              0.0076141
                    243,                0.46321,                0.34725,                0.94618,                0.94533,                 0.8806,                0.93477,                0.76168,                0.70897,                 0.4812,                 1.2845,              0.0076042,              0.0076042,              0.0076042
                    244,                0.37263,                0.29071,                0.90466,                0.98274,                0.84991,                0.91634,                0.76478,                0.68496,                0.49791,                 1.2257,              0.0075943,              0.0075943,              0.0075943
                    245,                0.40983,                0.30145,                 0.9308,                0.96323,                0.86567,                0.91384,                0.76834,                0.71629,                0.51791,                  1.251,              0.0075844,              0.0075844,              0.0075844
                    246,                0.36079,                0.30887,                0.89945,                0.93646,                0.87997,                0.92583,                0.77124,                0.71835,                 0.4884,                 1.2314,              0.0075745,              0.0075745,              0.0075745
                    247,                0.37218,                0.28902,                0.88608,                0.91544,                0.86567,                0.89359,                0.76948,                0.69644,                0.58703,                 1.2001,              0.0075646,              0.0075646,              0.0075646
                    248,                0.41294,                0.38094,                0.90798,                0.96216,                0.80597,                0.90282,                0.77369,                0.71541,                0.53768,                 1.2453,              0.0075547,              0.0075547,              0.0075547
                    249,                0.36823,                0.27661,                0.89027,                0.90182,                0.86567,                0.90322,                0.76299,                0.75631,                0.57153,                 1.2862,              0.0075448,              0.0075448,              0.0075448
                    250,                 0.4581,                0.33136,                0.97557,                0.94501,                0.80597,                0.89548,                0.74486,                 0.6806,                0.59069,                 1.1919,              0.0075349,              0.0075349,              0.0075349
                    251,                 0.3262,                0.72276,                0.75399,                0.94993,                0.84944,                0.91952,                0.76607,                0.66072,                0.55383,                 1.1881,               0.007525,               0.007525,               0.007525
                    252,                0.39223,                 0.3417,                0.89738,                 0.9821,                0.86567,                0.93046,                0.76747,                0.64917,                0.56495,                 1.1691,              0.0075151,              0.0075151,              0.0075151
                    253,                0.37977,                0.28904,                0.88182,                0.95228,                 0.8935,                0.93149,                0.77913,                0.65846,                 0.5181,                  1.199,              0.0075052,              0.0075052,              0.0075052
                    254,                0.39339,                0.29219,                0.89007,                0.96138,                 0.8806,                0.92837,                0.79463,                0.73796,                 0.5013,                 1.2812,              0.0074953,              0.0074953,              0.0074953
                    255,                0.35573,                 0.3777,                0.86474,                0.95374,                0.92319,                0.93385,                0.79493,                0.65026,                0.44895,                 1.2287,              0.0074854,              0.0074854,              0.0074854
                    256,                0.36473,                0.27998,                0.89105,                0.95296,                0.90704,                0.91637,                0.74744,                0.74818,                0.51218,                 1.2868,              0.0074755,              0.0074755,              0.0074755
                    257,                0.36863,                0.41421,                0.88299,                0.93167,                0.89552,                0.92264,                0.78504,                0.68589,                0.52331,                 1.2362,              0.0074656,              0.0074656,              0.0074656
                    258,                 0.4003,                0.29336,                0.90849,                0.94381,                 0.8209,                0.91072,                0.76475,                0.67949,                0.57424,                 1.2462,              0.0074557,              0.0074557,              0.0074557
                    259,                0.36739,                0.29482,                0.90207,                0.94902,                0.83361,                0.90863,                0.76341,                0.67159,                0.64997,                 1.2264,              0.0074458,              0.0074458,              0.0074458
                    260,                0.40352,                0.31337,                0.91709,                0.92142,                0.79104,                  0.868,                 0.7278,                0.72281,                0.77857,                 1.3145,              0.0074359,              0.0074359,              0.0074359
                    261,                 0.3214,                0.27744,                0.87201,                0.94505,                0.77016,                0.86637,                0.72581,                0.68824,                0.77906,                 1.2734,               0.007426,               0.007426,               0.007426
                    262,                0.36584,                0.29621,                0.88722,                0.97866,                 0.6845,                0.82973,                0.66126,                0.77389,                 1.1698,                 1.3631,              0.0074161,              0.0074161,              0.0074161
                    263,                0.39906,                0.29558,                0.90328,                0.96227,                0.76121,                0.86692,                0.69336,                0.71878,                0.85758,                 1.3049,              0.0074062,              0.0074062,              0.0074062
                    264,                0.35115,                0.26478,                 0.8629,                0.95918,                0.73134,                0.87336,                0.68985,                0.79799,                0.88794,                 1.3518,              0.0073963,              0.0073963,              0.0073963
                    265,                0.40419,                0.28208,                   0.91,                  0.858,                0.86567,                0.92403,                0.75849,                 0.7461,                0.58066,                 1.2817,              0.0073864,              0.0073864,              0.0073864
                    266,                0.30969,                  1.343,                 0.7568,                0.93422,                0.84787,                0.93359,                0.74887,                0.76715,                0.55754,                 1.2882,              0.0073765,              0.0073765,              0.0073765
                    267,                0.37616,                0.29437,                0.86699,                0.92248,                0.88817,                0.93209,                0.75738,                0.75613,                0.54709,                 1.2885,              0.0073666,              0.0073666,              0.0073666
                    268,                 0.4059,                0.25774,                0.95033,                0.93511,                 0.8604,                 0.9314,                0.76826,                0.75281,                0.54798,                 1.3012,              0.0073567,              0.0073567,              0.0073567
                    269,                0.36048,                0.28733,                0.91898,                0.94982,                0.85075,                0.93451,                0.76195,                0.74375,                0.52358,                 1.3025,              0.0073468,              0.0073468,              0.0073468
                    270,                0.48461,                0.31011,                0.98792,                0.98189,                 0.8806,                0.93158,                0.75844,                  0.749,                0.55158,                 1.2478,              0.0073369,              0.0073369,              0.0073369
                    271,                0.34429,                 0.2536,                0.87016,                  0.982,                 0.8806,                0.93745,                0.74899,                0.72039,                0.56749,                 1.2232,               0.007327,               0.007327,               0.007327
                    272,                0.36741,                0.27241,                0.88366,                0.96594,                0.84651,                0.89918,                0.74569,                0.64599,                0.62954,                 1.1669,              0.0073171,              0.0073171,              0.0073171
                    273,                0.40471,                 0.2775,                0.89308,                0.89075,                0.86567,                0.88529,                0.74113,                0.66928,                0.73616,                 1.1872,              0.0073072,              0.0073072,              0.0073072
                    274,                 0.3569,                0.28967,                0.86354,                0.95073,                0.86401,                0.93818,                0.73854,                0.68524,                0.53673,                 1.2518,              0.0072973,              0.0072973,              0.0072973
                    275,                 0.4342,                0.29678,                0.95611,                0.93206,                0.85075,                0.92174,                0.75131,                0.67102,                0.53734,                  1.227,              0.0072874,              0.0072874,              0.0072874
                    276,                0.35042,                0.27013,                0.87781,                0.89115,                0.85075,                0.90027,                0.73357,                0.74675,                0.64518,                 1.3096,              0.0072775,              0.0072775,              0.0072775
                    277,                0.36631,                0.28873,                0.90978,                0.96133,                0.83582,                0.92518,                0.76746,                0.73048,                0.58887,                 1.2958,              0.0072676,              0.0072676,              0.0072676
                    278,                0.35288,                0.27206,                0.88609,                0.96535,                0.83173,                0.92331,                 0.7529,                 0.7814,                0.57488,                 1.3543,              0.0072577,              0.0072577,              0.0072577
                    279,                0.37445,                0.27385,                0.90696,                0.96542,                0.83345,                0.92086,                0.73826,                0.75136,                0.56108,                 1.3483,              0.0072478,              0.0072478,              0.0072478
                    280,                0.34527,                0.31115,                0.90266,                0.96605,                0.84937,                0.92931,                0.76245,                0.71268,                0.55995,                 1.3121,              0.0072379,              0.0072379,              0.0072379
                    281,                0.34062,                0.26554,                0.88313,                0.94996,                0.84999,                0.91848,                0.77551,                0.73004,                0.62693,                 1.2795,               0.007228,               0.007228,               0.007228
                    282,                0.37278,                0.28156,                0.89882,                 0.9824,                0.83323,                0.91078,                0.76797,                0.69807,                0.56642,                 1.2522,              0.0072181,              0.0072181,              0.0072181
                    283,                0.34838,                0.25075,                0.90151,                0.93452,                0.89552,                0.92891,                0.80178,                0.67118,                0.53009,                 1.2653,              0.0072082,              0.0072082,              0.0072082
                    284,                0.39714,                0.30129,                0.93569,                0.90825,                0.88652,                0.93217,                0.78667,                0.72668,                0.52858,                 1.2956,              0.0071983,              0.0071983,              0.0071983
                    285,                0.37922,                0.27445,                0.85672,                0.94876,                0.89552,                0.92873,                0.76644,                0.76352,                0.50364,                 1.3551,              0.0071884,              0.0071884,              0.0071884
                    286,                0.40009,                0.28826,                0.91443,                0.93438,                 0.8806,                0.91963,                0.76696,                0.76575,                0.46119,                 1.3215,              0.0071785,              0.0071785,              0.0071785
                    287,                0.35851,                0.26935,                0.87833,                0.95037,                0.85752,                0.93036,                0.76775,                0.72619,                0.49939,                 1.2618,              0.0071686,              0.0071686,              0.0071686
                    288,                0.35242,                0.25998,                0.89766,                0.98179,                 0.8047,                0.90397,                0.75081,                0.72767,                0.63069,                  1.272,              0.0071587,              0.0071587,              0.0071587
                    289,                0.38196,                0.27497,                0.92892,                0.96541,                0.83323,                 0.9035,                0.73051,                0.75351,                0.64816,                 1.3114,              0.0071488,              0.0071488,              0.0071488
                    290,                0.36368,                0.26643,                0.90486,                0.94516,                0.83582,                0.90345,                0.75352,                0.69494,                0.62688,                 1.2816,              0.0071389,              0.0071389,              0.0071389
                    291,                0.37466,                0.26891,                0.88375,                0.95867,                0.83582,                0.89933,                 0.7392,                0.71053,                0.62814,                 1.3078,               0.007129,               0.007129,               0.007129
                    292,                0.32975,                  0.261,                0.87694,                0.96339,                0.78551,                0.87783,                0.71639,                0.72418,                0.70327,                 1.3304,              0.0071191,              0.0071191,              0.0071191
                    293,                 0.3077,                0.26088,                0.85958,                0.96414,                0.80269,                0.90616,                0.75518,                0.71765,                0.65129,                 1.3319,              0.0071092,              0.0071092,              0.0071092
                    294,                0.33763,                0.26099,                0.87233,                0.98067,                0.79104,                0.91995,                0.75708,                0.68503,                0.60644,                 1.3228,              0.0070993,              0.0070993,              0.0070993
                    295,                0.35278,                0.26797,                0.88654,                0.94799,                0.81621,                0.91194,                0.75177,                 0.7139,                0.61035,                 1.3377,              0.0070894,              0.0070894,              0.0070894
                    296,                0.35105,                 0.2667,                0.89513,                0.94702,                0.85075,                0.92375,                0.78129,                0.68594,                0.53848,                 1.2777,              0.0070795,              0.0070795,              0.0070795
                    297,                0.37624,                0.30488,                0.90274,                0.94982,                0.84762,                0.90781,                0.76403,                0.68128,                0.60055,                 1.2401,              0.0070696,              0.0070696,              0.0070696
                    298,                0.36464,                0.25951,                0.88369,                0.89967,                 0.8031,                0.87971,                0.74995,                0.73591,                0.67437,                 1.2208,              0.0070597,              0.0070597,              0.0070597
                    299,                0.34448,                0.27746,                0.91444,                0.96415,                0.80277,                0.91298,                0.77316,                 0.6758,                0.62894,                 1.1842,              0.0070498,              0.0070498,              0.0070498
                    300,                0.34097,                0.25937,                0.89013,                0.91504,                 0.8209,                0.89102,                0.74947,                0.73492,                0.65433,                 1.2305,              0.0070399,              0.0070399,              0.0070399
                    301,                0.35667,                0.28011,                  0.886,                0.98023,                 0.8209,                0.89737,                0.75399,                0.73799,                0.64631,                 1.2296,                0.00703,                0.00703,                0.00703
